4961,0, 3718473612437144212,3D4001EA58EBEE7A12570D60C24135970D83AE4D
00026,790974796,0,-6375765849340688945,053033982E6311C67F93EABCC92A0C74504E985F
00026,790974797,0,-6064237543051227252,D8B46443D9B446C6A77DD9F4002D4AED727BA3BE
00026,790974798,0, 6808792305695598078,A6A6BEA68A57C2A6014CDB8EDD92283EA4FF511A
00026,790974799,0,-5416752979688782716,8520A51C58844F8E8538FC12C7C39BCE1EC15E96
00026,790974800,0,-2710843571302293949,24C980345A082DDB06B52EB6D7A621A85018BB7F
00026,790974801,0,-3063003811498483911,CBD85EFC25E3FE30DBD4DFEACCBEA29BAD176EAD
00026,790974802,0,-5017349918623238731,C26F7A3297FC93F2EE08411F8D430C3F5D2D1B6D
00026,790974803,0,-6128753813087126181,9C726F884489F0C803578E7A3255D10F741092B3
00026,790974804,0, 8736119301244513365,9BD4F011ABC6080FFB6FC727F347A99E4EED338F
00026,790974805,0, 7517508591071543631,C56233BF64D8ED79DF6C590ECB5DDED741084875
00026,790974806,0,-4883189686334960691,3A8AAA8284F5B61120B0B339832A1C93A7E4F93F
00026,790974807,0, 0634594397398228367,E6F6A4FB8F08D7F2CC41EA725356108C0A5F01B1
00026,790974808,0, 6998527109034436276,9A5BA28299D1C19850B05390437EFDB02F87704F
00026,790974809,0,-7323075793192425884,B9CE94B9F2AFD5A3D92FE6920C955FB075475A06
00026,790974810,0, 8941927204894690256,F3173C9670CFE1CC3734495CC09527E2D270E81A
00026,790974811,0,-6672625347575078215,08E595C737DCBF3FFB19AD1084406AF1663028FD
00026,790974812,0, 2228610180927479358,8D981F5C8801A3E215DE5137B5B79679C18CAB53
00026,790974813,0, 6712026784487470464,11F734BB8C516D5959B1E58D80B7C986E16DB85D
00026,790974814,0,-3135767657309695748,7697786CDF6A53040609655255FC4FDB6C70F589
00026,790974815,0, 7179613794215269999,21781EC9049A4E142B38B46D5DDFF2760F0ED460
00026,790974816,0, 8065645004165762257,EFC489A40B7E5CFCE03EE78DDEB6BD16092D927A
00026,790974817,0,-4137630524036969896,7C0B1B7BE8B4DB9DA5AF3C6277261732390F9D70
00026,790974818,0, 0129141939529139080,68D68296702D91B48CB3BEE8EF29A41AACD65F08
00026,790974819,0, 3816450985575826649,A8068B4FB20350433A1E22310419097B8C7016FA
00026,790974820,0,-3923691193160780143,7F01C24DC7A8507FD2201817B174E051A540DBB4
00026,790974821,0, 4726912230256661587,66A5FBFAF4C04F4905367B52D7D39F09BCD3086E
00026,790974822,0,-2321978301439694054,7FA2E452C319C2EAD1D6459ED447D673EED02D39
00026,790974823,0,-0628899356341681694,7D6CCCC8C72AA9521167E0D122872A6D9741264C
00026,790974824,0,-7715634653576658918,621BBA9F8452ED8B8CF7442EF03D82D8C703BAB4
00026,790974825,0, 8047085446228878458,3561446D8EDB4D945247F9D3B6574519EE1AB773
00026,790974826,0, 4187024161364465501,5563C3E5228B22D0D6D52E52BF9005872A5B9AEF
00026,790974827,0,-8699373369896827552,D4957E8A214FB22786A295D9D19C1BA27474C774
00026,790974828,0, 3803947203251798248,6BF2E8D2EB9C23B76180570F49720E725B9DE1E8
00026,790974829,0,-4394788203717133684,C50DD88FD0DEEDDE8C6AE58474E44B39D62A54D6
00026,790974830,0,-1222299547290096619,7E3076BE60CB7AE1F3C2DF1F8823A78512DDAA6D
00026,790974831,0, 2429350291882774183,CB94B95CC8A9E1F70D61BA6A528B03A223C7A37D
00026,790974832,0, 1534153465458436941,7064690192DFAA851DFCA3B4B0670C3D11A4CF9C
00026,790974833,0,-5787069002506429389,1610640AB63D0A98CE82389018EFE6C86559B671
00026,790974834,0, 3635074637193022628,BD75EEAA75F969A5625842E748D9B191A9E00592
00026,790974835,0,-2172925226764001275,9D68808E4FE04D22B47F647444F7979D34F42929
00026,790974836,0,-5091327970676629355,6DF0ABFC5B3FBC2F6B9C7CC3D17FA528CCA29F13
00026,790974837,0, 6507496562288498285,831E163BF56BAF15C5CAD601479C0DA690506AC6
00026,790974838,0, 6781572689929754271,F9E9B9E7EAE61B84612DB62218AEEC848833CDB4
00026,790974839,0, 7640937938205103319,5BD3F5E2580DEAF6889A4C35DB1335BF5BE73366
00026,790974840,0,-5793846960454669708,30345506EC4F6A54E1866D83F16C5E7EADB76FAE
00026,790974841,0, 3442057757508202163,289E8CCE11544136E29A4403CDFDF4C5BD92F72B
00026,790974842,0, 3121153049344907123,77BFA69495BD3FC2C5647E98E73F4337A6B001CF
00026,790974843,0, 7151390171549892749,2A513D8E73F3CDE5681BBC4F8E7AE573ADC8275A
00026,790974844,0, 8574349142649653763,B18A738F942E1794BCADE0F5945F6D1DBFB07381
00026,790974845,0,-5486012863514781125,F3936DA441A6FEEA9D4F231777320128972E169F
00026,790974846,0, 1673426915504477834,94F5FB932B14015412F80D19518FF194E4FA6F6D
00026,790974847,0, 8486825842354878669,8D56DA6EEB9C1F6031C34D844680B33478AAF426
00026,790974848,0,-3486075059740447282,1F09610E2C482D5ED4835F01278FCAD63DF34E28
00026,790974849,0, 1502321527121325934,69FEDC55F386A6EB3A162EBB4D7CEF61FE26DC2E
00026,790974850,0,-0120038143766460594,C71C0C7CB46AAE5ADB6C78CB96FDE3F233DC32D7
00026,790974851,0,-0129446763017312176,474BE43C24B121236F6C26C149D9955871F73A08
00026,790974852,0,-8907124109951124054,53366B418305DCAB8DFE4FB03700893FCEC8DB5A
00026,790974853,0, 1408771993986774422,CB553ED706EA815D230D4909651E1F2144C27002
00026,790974854,0,-7032111157961632607,C123CAB3ED3330724F831335FDBF570905807656
00026,790974855,0, 9099493087322283009,D9B43C04BE9811726E407C94C89FD1B852154E3C
00026,790974856,0,-1059871685578864703,1B454BE20A3189221BB82E4CCCB2D71837CADD7B
00026,790974857,0,-7353910428539732312,02E166654FA53CDB818ED6FA11D2DD2241CB0B29
00026,790974858,0,-0543474172743532084,4F8CF94A7B7F233EE9973609FD4C90BA8B0F1CEC
00026,790974859,0,-4782479800663422721,56DD344C79C6BF22172DEFA535F46EB62B85DBCD
00026,790974860,0,-3068665778328592639,CE22B38D5266533F05BC54D9B6E17F6535F9918A
00026,790974861,0, 6078677996432492716,664BF1F89C0BB64AADDFCE07B96D058ECECEE3C0
00026,790974862,0,-3260378632580678864,E81D5EB31A1995A0894ABC9A593A8BECCA22AA7B
00026,790974863,0,-5805024955848019773,C3872F0C895641F6197E21751A074DDC4E995EAC
00026,790974864,0,-4841423528112672288,0F2FCF8644EB18D5C4D2F1F94CF03ED46B8F6DA3
00026,790974865,0,-8255007397012491486,6FF50F55209CC1E778C7E5EAEDB8AD495E97BC8D
00026,790974866,0, 2253624935412191802,FC75AC3AB82357A4FAC860C48C474B96FD626362
00026,790974867,0,-8707115704452445764,5F96E50013090DE1B34839B7069E483C07D6058B
00026,790974868,0, 3608171573529191668,158747959DB3D1F1DA2F143ABFD538377039E826
00026,790974869,0, 8808835006621623554,8DF7138CD30D1A4B570383F3ED6C5F2A8448C07F
00026,790974870,0, 2206504146181141967,3F36FAEE62AE36DC2E221B0209D8FB437E0A3970
00026,790974871,0,-2306570697384805240,95633E25B0C957BB47CC586522F6182E09C4EDB7
00026,790974872,0,-7898947046316441178,5FEBC7C5D9E44738CC2ECCC2152A3055D983F93C
00026,790974873,0, 5479881451491698950,18EAAC3C6B1D784A4378D96835C90AA69BB3D95B
00026,790974874,0, 2883919285658193873,1640AF379F60EE14364669AD61EBBB7EAA70978F
00026,790974875,0,-4069994601766986662,9CF37F9CCBC92A24CA5C3AA9571F9B3B8D5A85A3
00026,790974876,0, 3365002745857955609,A940CB302B37C78B5A31C0F49EFEF3AE5AD112C0
00026,790974877,0,-7947967473639871981,51C2CCF1C277697AF9DC7C830EAC8DB5F7587E82
00026,790974878,0,-0226951854346630853,DCA75E5F483DB6D3A2CADE87BCA83BE3359B9FA2
00026,790974879,0, 7767511615655145226,8A5321550BDDC3285F0DA6F83C1DE9261A544659
00026,790974880,0, 5817130030950324246,A199F27401B3E3874C43A2CE6421C86B76B472BD
00026,790974881,0,-6511590601172431590,6D0C322B70BEE8B1699D3C97DBFA8392533FC818
00026,790974882,0, 9119581052738267986,D58BF302D1193DA133A7068E5C57768D1825F5EC
00026,790974883,0,-1227783605038578141,BA3E4A9FDFA1C5A8CAA69BEC73FF54641927EBE1
00026,790974884,0,-8188410230212720578,7B8BB2F8B74A5CFEDBDB174722C1D805B183784C
00026,790974885,0, 8540356301972890870,5D4CAB193621801DAD4ED5C39C91848568B9E4EB
00026,790974886,0,-2029903110177918079,34749B9BB73AA5A8F1D7800F5813E4CA37BFB434
00026,790974887,0, 7230423127719030652,28A33A5528F9D461D73E397DF51410D2301B8E7A
00026,790974888,0,-5680577364815868732,FCEBA8CD663BF989F91EE5EFA4475101EBFEB07F
00026,790974889,0,-4771428558558475998,1E89025875D4B05F7170D3408DD5CB8D6190BDA9
00026,790974890,0, 2705076957673693670,2AC8FEE43887997F09D6659432D47A8C1901F0ED
00026,790974891,0, 7978898162240741544,A6087C0000BA1DB89D70A3FA4A71F25E9EE5AA80
00026,790974892,0,-3453591712194498585,AA08C5B5061F676808106E00B4A3C24DF7989484
00026,790974893,0,-9007000189836703063,E2378AA4B1B492032016F3A3F31F4AB6C1660D1D
00026,790974894,0,-8991144490466131741,29AF909A0AEC5D02E9C2C667C9A862452EDDE117
00026,790974895,0,-9053464989791081237,45E54875C494564E1E362EDA6EAAE31073F19257
00026,790974896,0,-0607905844757865082,75D16E351FBBF7CE9B38C2F5E8AFFF7A1559AF0E
00026,790974897,0, 1107276512038554035,6DF59D0B5FDE2A88F54A9C6A64FAE84464B6E3A5
00026,790974898,0,-0476591231225838542,38F21778559A88AA6B34F6792D6E7545AAD2E332
00026,790974899,0,-1240286934508404739,2C2AFF239579707A1F103D30F81F52EBE1FDB003
00026,790974900,0, 8218395241658218439,5F6167BACEEE4815747C1934B88B83CF6E59DCBD
00026,790974901,0, 5399343626182103690,F6EECB2767BB8EFAD8E89D8C822A7B3965D938D5
00026,790974902,0,-3271224391143342163,732A1870D0231409F2DC03D9B4D37D1656E4C3A3
00026,790974903,0,-8745510168752454331,0CF340FF4FA32B5A037FA04A8DADE606B1D9FFB9
00026,790974904,0, 3728358788468794970,8F93C623F7425E8E7442041D2F5D1948BD1332EB
00026,790974905,0, 6920095950074501282,7FD3F12DA51C2DFA6F316800C30025D871E7A175
00026,790974906,0,-3275310989978136890,E5C821E52D6C3BD9BA1C19F48BD18941B1821A0B
00026,790974907,0, 8652897652680780017,92797A0ACECC6068C316962AAB1D610469245968
00026,790974908,0, 3847905258224017273,0C2F56EDA8DF67BD0000EF1F4D35197844092173
00026,790974909,0,-8756084150077118573,F9E4931F1F11E07EA10DEDB1E8B827B09DE5EC52
00026,790974910,0,-4745666255220003794,28F149142A8FEA37824F23D4FCF27CE9F649AAE0
00026,790974911,0, 1038401861925558493,E6CE9C223F711EE8AE2D02E647E67C6439A5B39E
00026,790974912,0,-7018360765923262512,96FA2413F453D063B1ECE40F34A5DA59501756F0
00026,790974913,0, 0692761147309710749,D6B7DDD38144A1E093328E288D2C7EA968ADBD1F
00026,790974914,0,-7871411033917327822,45A993DDCC3CEEA0E9D2F0AAA4684E1E639F6A16
00026,790974915,0, 6557299817874570304,4BA3D59D1C4A6B283BBFB86B857CEA67AB1DFFD9
00026,790974916,0, 3836052936852810579,B5BD30D67CBCD30DAD63807D7BC3F4C060D4F9EB
00026,790974917,0,-8665665382186646211,3CB99D87021F6B058D7D04D44AAC46DFFAD107BB
00026,790974918,0, 8031697933368122291,A730E746A66226F3BDC290F9F184FBF2375A06AD
00026,790974919,0, 4196918783386925348,55E1687CAF2790EC3BDCCBAE49219B76443912F0
00026,790974920,0,-1226658944256698900,8EA89EDE124320BEDE94D41881683E59644FBB92
00026,790974921,0, 1064398895164704430,EB232F88DBBB1FAE153640242AC44AB5F43C4369
00026,790974922,0, 6515657041483437711,EF021B31A8F337D32CF640F1E8BB37072FDB9ACF
00026,790974923,0,-6367173621989001720,E86867D2AA068AFA2B18011256B5B333005A8A23
00026,790974924,0,-8141916984763962201,E91F6DA869B19214971170A30D6D6E4C46910CBA
00026,790974925,0,-2551349531834879645,47D7B0E9DDCF5AD034A0BAD05BB1ED544FB6812D
00026,790974926,0,-2037437392730746118,F91C8F0C3BC5547EF33003AB5C4C9CD9C1071117
00026,790974927,0,-6917893081023404289,8069924C3AF97CDE8FD4433712E7E7C8DEF267EC
00026,790974928,0, 1610410546505121895,CF00B4D5EEFC3DE2ED852FFB807E96B569DA157E
00026,790974929,0,-7149181874711673819,31811D9FD2A79AAE91BE00414064C22308C39E2D
00026,790974930,0, 2993803549410136729,94D5F5B1CAAD5699257F278AFADB8A54FA4E0B1A
00026,790974931,0,-6952036400043169774,207DA8994155AEB3944FE65987EC3DF607EEEC05
00026,790974932,0,-0065197364091813351,152AE214D6B19E9651A8411288796B14C908A1DD
00026,790974933,0, 4281878895049426383,B68F24623E56A5962C4234BA86B2971DCB6D7FB4
00026,790974934,0,-5602758442108279222,B02486AC21CF8D44B2029B9451AE72BE8BBF090B
00026,790974935,0,-0792289851158381585,883D218D07C33656121A4CC102DD6FFC4F075397
00026,790974936,0, 3891686688811255712,424974618196B651A9BC74607D96A2104CF40077
00026,790974937,0,-5750722708652761293,EE933459E0907A3ED22A5FC0F830268611D10C26
00026,790974938,0,-8035124497213447364,7E95641C8E50E8D0B14B8CF515A0347141006BF5
00026,790974939,0, 6804605469343235541,462BCA2F2EA0AAAF197D349EC4729C9B32B0FD94
00026,790974940,0,-0584516392842723844,61AEE1167B7D88829D0A548D0343C1A8CB119903
00026,790974941,0,-5789605126098138865,8BC9729CAA27458C7B032091848A2AA95357207A
00026,790974942,0,-1287005919211327283,AE0433AD575833E392FB9E279AC71380C988AF99
00026,790974943,0, 5736707632426597945,0C427DAD253B83569D68825719E1662663A6D567
00026,790974944,0,-1087814697400263057,4DA000E7F1EE1529F8618BCDA985FCCC44B49728
00026,790974945,0, 7308490554197024239,0558040FFDC9445B7EFC33C51B5F966020B33911
00026,790974946,0,-6273327865650815906,7CFC5DB18A30E735CBEEA47825E30C976181517B
00026,790974947,0, 6140031838796306485,307ADF18AF244E9E75BA62FFF3F56CC77FC4B917
00026,790974948,0,-4329629297344926033,C9BADE26F457AF6E3197715AAC7A97AF0BFE834D
00026,790974949,0,-3753633864154843784,796063DDCA90E4543CC88591DFF890E3E0E6FC76
00026,790974950,0, 3395927844488833316,0E4C6723E67734B24D2A4953A51EC31BD335979B
00026,790974951,0, 0181530821441912578,336EC402088176E625AC434F0A0865013C3B5145
00026,790974952,0,-0248362333295316460,C50E1082339CA7EA823248F3F17FE166FF69300E
00026,790974953,0,-7392396450704642048,3872EF712876D2E62AA2DF493F1EE039C020006B
00026,790974954,0,-8342596113682123806,9A5696FF632E1CCB54C2D1E31114AD46B486D1E0
00026,790974955,0,-2914818969640684543,8D9E2EFB0E8089C31513C424F7C9CCEB294FBBDC
00026,790974956,0, 6141420561873649138,8A72FFEF4008A1D27492832676DADD07EA7337E7
00026,790974957,0, 1746289070293840716,4428DBF508E9175E61CD13D4C32A0313C2C4433C
00026,790974958,0,-2822063899204118858,9CBF7630FA43E7E72B0172308586A90932BB91C7
00026,790974959,0,-0124521800680619534,55B616972517FA6CAB714BB744B547D14C860140
00026,790974960,0, 0118267450445912153,1B60A24D0882E5045DAF718CE61B354F8B93795B
00026,790974961,0, 4492160356390180207,F98C34901B714B3FED106DF274283B9003712893
00026,790974962,0, 3802187261125620792,2133716B338C7198829A7958730548C8BB20D9B7
00026,790974963,0, 8018016122070859621,C7A657D1C1AE16B5F02CF6D43457196D397B8979
00026,790974964,0, 4438130502875573731,EBC00218714BCBA3A7308557C12695EEDC81D26A
00026,790974965,0,-2391828360505743377,3C9A2EB73965E864CF125FE713DFE6559C00273F
00026,790974966,0,-6798905308021649071,F532A47954DEE1DAF8236DDBE416D38582E6DF20
00026,790974967,0, 1997202325618408451,63DB4971D853712293DAC15A8C9AE919A331BE9A
00026,790974968,0,-8893266746166675473,8F25B1531EC7671F67560AFFE6679FE30C0D5B16
00026,790974969,0,-0271309397766507542,2DE4A3E571688F14C9C1B98FC7DE052BD4478F3C
00026,790974970,0,-6448812199918260992,AB863F34CE02201D884E20CCEF17EA49FB4C8526
00026,790974971,0, 4092612527333626785,ED4FDBAE0B997B484D11266636D338185DA340FD
00026,790974972,0, 1180429235323051965,0BE927D5CBE1DF8B0808FEE37D5DFE7D0DF03C15
00026,790974973,0,-8083967729579000417,F8744B4ACFC46C3C0D776CE97FE67A1789B87FC3
00026,790974974,0,-7107795489063395138,0F32A01A26FADBAE432691F9031CE56D74E3CAF3
00026,790974975,0, 0805187034990105258,04C18712C923AC06E7DB679BD6482EEF07165DB6
00026,790974976,0, 3455302721417346295,44D5D39F607DCABAB410FB98AD5CF53C5F826746
00026,790974977,0, 6426710229396851005,9E5A58BAA5B2BBB2D02200E60C45AF83F906B6F7
00026,790974978,0,-8185647614200741230,9416E5461354DC8BB3E926269DE7893894C5F444
00026,790974979,0,-2613309890652978454,757A3CC65E6EAE7DDC0C8CFB280AB42230FBD816
00026,790974980,0,-7894997061702909243,46F1A09567BC6F3DFB7D25542DD927E01D22DF8C
00026,790974981,0, 2211945546875271096,ACD74E04A3F410190C9207A1A3318CA65C90E2CF
00026,790974982,0, 8392477665970845859,0E214AA1C2D27C5E622D9BD868E452B289BE117C
00026,790974983,0,-5466695536566257993,EAC5B70AFB79133DAEFE0FF94418C617A0CD7956
00026,790974984,0,-7557850713432784090,EC4D4491AD4F4E4E5D4E505B55F66A689067AAE2
00026,790974985,0, 7258164706041194726,3733311EF5162F51625AE1FA258B66263D34EA0D
00026,790974986,0, 2567863441889999378,C9B3CC8545EF391EE365A713C032725F7A4A1B62
00026,790974987,0,-0555789244562364863,39F377FB3E68C700D364BC1174FA058FF2EF43AB
00026,790974988,0, 1496442604972841274,360F729D4FE8FB86A18C539F1D1B43EB6AE648FD
00026,790974989,0, 8736002786344698327,B85F8191CCA614222D0E703CBF9CCAD256E87CCC
00026,790974990,0, 3167457372628303590,B0754A3B157C8935848897DEC0DC7D2EE524A456
00026,790974991,0, 9073038600591794089,360789AB0FA1E73557495F445AF256147C397C48
00026,790974992,0,-3150592056454365330,333CF0038F5CA180B8D266A13C2E2FFD3DC2E7B7
00026,790974993,0,-1324352094864851791,79D49DF58C3306ED183661FD46F500BD9F7C50E1
00026,790974994,0, 6867608515415099033,577CBB3A68C1C3CE85725BC16DF851EBFA8F3F9F
00026,790974995,0, 6701125860858776887,6C32AC975DDD5B8DACF1C94F81727A0751AE5EF3
00026,790974996,0, 1120568919875060200,27E974A1C34DF58EBEFA490E2D07FD71C83BD4DF
00026,790974997,0,-5352698013932149572,173A3C57C1EAB07BD4C44949ACE805578D7946B8
00026,790974998,0, 2443113631767051803,9C33DC9C48B1D71E808E8C35F0ADAAF5EA95AFF8
00026,790974999,0, 2026136176609655726,7A774B55C9A4DAD1C86D66986C3E03E9A314586B
00026,790975000,0, 4081033157635738528,59AA10948BE2B53325DBA72719412ED503781E20
00026,790975001,0, 7154002201104360648,C99B8E1735DF0D0FD4F23368A5C8CDCCF02D629F
00026,790975002,0, 1459702591962489447,93880F2E9B6273D153B2680B35A66B6F94BF884E
00026,790975003,0,-5830648061043151102,A433E8F443AE549201E4ADC3BE8C28DFF873F010
00026,790975004,0,-1176164963186482404,B48F5B3BAE2F9D8E775B57520F7B316509CABA41
00026,790975005,0, 0383317333942698218,51CDC937967DB2C88B6FF3029303174D7FCAC178
00026,790975006,0,-9098903464634600191,AC1F9D4DE6479861BD5A9D9D5B3E81B56E76310B
00026,790975007,0, 8161496461903557005,813F8C65402A6CAAC33FF5BD3FF687233D1FB915
00026,790975008,0,-7042139656660795704,63E31FEF150E9B12EB24A8EFF341709CA172C02B
00026,790975009,0, 6319971092640159488,7C3E2799D394141437186563DAE8CD25BC06090B
00026,790975010,0,-4541076806409905752,8505D1A009B2A87FB836353CDE462D2C9D812FA3
00026,790975011,0,-5852396343447040241,E3CBF997FED29A1A62F7B84C59B659AD7C0873AF
00026,790975012,0,-6816534903290732807,1DF60A286C7099E10748D03352DF483A3D1CE951
00026,790975013,0, 8392910871963367827,3194990AA76A467AED13340A70E777B0F29949FE
00026,790975014,0,-1152548942480251836,C2F1E0867172F44E33654EE3CF372A4257DCE47C
00026,790975015,0,-8795496566567107507,D57D953DBD7865526085981BFC56A43B157228FE
00026,790975016,0, 6142106706565598561,786915D7C7EC59DB2F036E93B4B3A39B2ED7507F
00026,790975017,0, 8099982429079747902,3C26BDB084C207ADC8A8F24DDBE6CAE9D79AF618
00026,790975018,0, 1322235003329610313,256B33EAE73558038F4C2A25AEF54BC9BAF8C830
00026,790975019,0, 6141729826344401807,78E46836930002D2373714D85506CD23FF51D8C6
00026,790975020,0, 8667095247419426911,C330CB95A717031C91F1D2B5BDA5F84967943E48
00026,790975021,0,-5432991285420597493,25A8F7CBE77790C69D5AEF1EAE73D44AC5480338
00026,790975022,0,-8031278298299777051,B34AB2D23952BBD307BFDDEA8A4C00C23CA5F698
00026,790975023,0,-7355465622306485707,43156F8FF689BFCC06F325A27906E441D066518F
00026,790975024,0,-6018457630560048666,53545C0FBC31F6E298A44CB4D675DDC8A0F6DC52
00026,790975025,0,-2252861313184042299,9ECB04E52B2F62BF78E5EB61B9143C42162F420B
00026,790975026,0,-0325138406902699959,0068BD02A90046C42A923FFE69A8ACF6B39941EA
00026,790975027,0, 5032949046271736821,08FE38DD2B9EDBB2A6215CF6597AAA008DF16605
00026,790975028,0,-4248953331685267195,E7F0DE75FD54A71A12ECA26A157498797D0F281E
00026,790975029,0, 5770315791506513318,AD539D0A207C8B703E6852E654535D96A4EF566D
00026,790975030,0, 5773509740050933057,1114E2FD1B92A30873329A0908D3F5499E523A87
00026,790975031,0,-4629612955403243148,0D209D499DFF15363D165CC032CAD2439D26B5FD
00026,790975032,0, 0729560242800804463,8168B8DD46E873216BB437AFCC6B8C67B5AAE29C
00026,790975033,0,-1060359060292018766,DD13735276B0D86901086996873F73582B9BF5AE
00026,790975034,0, 8756846638631561048,9A68D39B598E0C5C4B0B32CE13988528F4591DBB
00026,790975035,0,-6023254366842342037,E3AE11E0B7515385E6E9B1D7739432DC41EB605A
00026,790975036,0, 7960487553261285357,299DF117E2700D78070F2EBD1DCBF5DA4E943DEB
00026,790975037,0, 3883186859347993184,B9E7D1C111CEA40CAF2C1664A5CB2462030424FD
00026,790975038,0,-2893975662708772623,08E28F9719EB412E4CE6733304ED3518992F967A
00026,790975039,0,-2855420638446627621,7139C9C821A1958863150CE92E08F2C5EF99C757
00026,790975040,0,-5056757169767242554,D08B8CDA4772A94DB77691E48F23A16CFC4E2BCA
00026,790975041,0,-7393339081583912135,9076FACE8E759EA41D27002F91F7ED3DC83127E0
00026,790975042,0, 3746822754673431667,5F286D6598D0D7FF4D691D5C68B5C6C0FD261575
00026,790975043,0, 6998763213378678648,96AEDBED739E7F1825253AA1BFD28720CDDCE3D4
00026,790975044,0,-8139508195932056765,A6AC3FE191718CD2381004F6B847CE590B32CFF3
00026,790975045,0,-4632124279330387078,C41CE2CE4BC2532CE3459BD99731A43B27B86BC1
00026,790975046,0, 8795473203584667171,7F14CDC92743F8BAE83B38F3AD5867594FDC2598
00026,790975047,0, 7557145060478894448,7B60F39A4E117BBC244D3DE8619CB6198D732C56
00026,790975048,0, 3237685076512318873,A7CFFF3F159A32B80BE397AB1A075A4A664E166E
00026,790975049,0, 8987054613864273220,E3392C9FD0EF5996958DEDB25888D45E0AB10B7C
00026,790975050,0,-7522555476230753579,7151247287F066DC87E332181D94D99C18A11E1B
00026,790975051,0,-3599842790272238825,95FB6F5255D2EC67FF84587E1A32B3BF84A9D326
00026,790975052,0, 2034805308730812875,5FC7310939EC047DFEE4ECC361AA21A454262D1C
00026,790975053,0,-5791928975862162504,94F74AE3EED7B5CDFEEDEFF36CB9C93B6BA43042
00026,790975054,0, 6989792318515160083,368C2FB2679C817B232AA204959B480A98329447
00026,790975055,0,-5413878213055783905,FC978FE840B9EEED9FAFE87B6DA4F8BB77C68B28
00026,790975056,0,-8186034176578399035,D720D000B5F32F7C9CC232EE6079B392E6BCD318
00026,790975057,0,-5923879580429487274,FBA1EC3C484C9EC757F1198927BB2543B2013F24
00026,790975058,0, 0241445102009382216,07670390F48CD70467C3A9807867C1C11CD641E6
00026,790975059,0,-3872527526238214432,65CD3E2BAEB2DCDC04831232BABF29DCE426D8F0
00026,790975060,0, 2850916869872078810,C90C3D1838390E300FD35AD9823CDDA645F16759
00026,790975061,0, 1826861926330064232,978D31DE6948C8F135A5DA939E9C87214D5725CF
00026,790975062,0,-0263733722344143780,403F92A431EB06D30F6D0E8805C22566D8B057AD
00026,790975063,0,-7428645445145240489,EF1E2B33F958B8061A844D8E4DA5EDED2D60272E
00026,790975064,0,-8801357138739962098,A5CC696D54CB19974FE8CEDED6C3911665CFA224
00026,790975065,0,-8861585002498582568,F70E6DB01BAFBD7DB327C1705D05BDACA6263DAA
00026,790975066,0, 4469994644041191116,54C95461091141D4D24493709E9FC709F1E334CC
00026,790975067,0, 8864968674815230722,67B691A8D77BAD1A133B78C562F907F9B794D4A8
00026,790975068,0,-6832063021993103413,9B110FBAAB943FA8D261B76276E3107B6A3FD062
00026,790975069,0, 8618556872368415154,4AD216319CE0720C4A0B9DACC227CF53AF0F78A3
00026,790975070,0,-5359260028307164172,5BA175BDFDE933796A7AE8C08A489F3BB1D7BCC5
00026,790975071,0, 1510102075183931898,6CB58497207FA849C27B637323261EE934DEDC57
00026,790975072,0, 9009800194406114094,549D4D332112F4E244AE1548EBA28A05EEA4032E
00026,790975073,0,-4376642980575353769,E8EA8C4F188D90FC8A50634E2A7CF77A61742528
00026,790975074,0, 0146519140950031408,6C68D8117DD6FE61F32B9562B4BA99557B48B3C5
00026,790975075,0,-6884354577686681290,07FE757D6AB63E4E08EA24D967753FB1C32628E8
00026,790975076,0, 8930734896053839292,3CE2846E8836F0BDCA6D65D5F7648F965D0A2892
00026,790975077,0, 2355564446849165850,496677E6EAAF8B45A54C79A680B0A46CBF3631AB
00026,790975078,0, 4939938261253186803,FE088FC36FC138CF525D8B6A059C74D9EC2C1F1A
00026,790975079,0, 1641610641596247872,73586B182B78A236C25091A5FA8CFE96B1834F4B
00026,790975080,0,-3885889045109099231,8CDC854BE402BF5AE0141E07BE648923B6B87583
00026,790975081,0,-0824012119923724993,9451BCE74F8447350FEEB2F1036BC260B9A9AD9B
00026,790975082,0, 1486348850469211591,ED1B9F2EBB7D9E709FBA407968A2E5CF58EBFA60
00026,790975083,0, 1804067394766332158,8189FFDAABFDE5E290DC915453A0C303ABA063C4
00026,790975084,0, 3760973666502590387,6427784C50C8241E64E275DCF84485FEB11D0BD5
00026,790975085,0,-7849618075737418592,F50E1859B5CAC9EDE6706A80F55B3EB316D90172
00026,790975086,0,-7880076517635665822,25F657245403D6F149CCB475A4925181F05811EC
00026,790975087,0,-6843020332171509705,398849047FE8027520D2EB38F7076C222C6DC69B
00026,790975088,0, 6047470805345814635,1D6CC814BF5C12FD94F5951B9478B7A275B2DB9D
00026,790975089,0, 8585533621307812270,54669F3C266AFE6FEDCFA7C13C57195C4BFBD4D2
00026,790975090,0, 1636508842860788357,F63AD271F9F5A3D58FBA747005FC0C56942203E1
00026,790975091,0,-1256688251096150615,3A39658C47B7AB5C14B46C5156CE1859404EEDCA
00026,790975092,0,-4356452843129558957,D170A5BE93F102A554237C25077A4A68F4C28440
00026,790975093,0, 7270986243744625534,B4FFDA42DAB1EE0B78DD066DF0B8E4EA4CAC92B8
00026,790975094,0,-6232209402338566214,5694961BA46203841E8B281995556F6C3CBCA88F
