510626,0, 5139437773928070602,2BC3739B4A6DAAE962DBA195CE0AADF84F6EAE25
00026,790840951,0, 2122466616797297726,957BC132E7D1283B76A5AF11310D65CE38D74916
00026,790840952,0, 6971397077962950211,9C7815CC3E535A52D6832453B43CF4D99DA84BC7
00026,790840953,0, 7185311780896705738,7A63284C9944DF265A19F78110F2F72524E6530C
00026,790840954,0, 1925961571035411217,A6A3223A29F5B95950EBD847D18B9AFA41F9D5CA
00026,790840955,0, 8090084344053405871,A86F1A2C84087732DC49130FAF6AC5A71731C7AE
00026,790840956,0, 8966931024879347832,7B8D32A49C01E0A6CD42447B52E3CC6A50DCF552
00026,790840957,0,-6373966984686308191,7E638ECB54C7774165C8B31F17855FAE34086B1B
00026,790840958,0,-6715504719310010796,AA611D74231F2DA7123B5486D2CB207205111344
00026,790840959,0, 0678605067420556366,AD7C4D4EA98DDFF0025FC886130C50D23C64986B
00026,790840960,0,-9203665235933706808,2A309C8A41BFF4388ED7BE5B5CD53A72843DF845
00026,790840961,0,-0210625078634453907,B92415E7B1F3F4A0EFA53B3C0F49DE548CA79EAA
00026,790840962,0,-1325547054623885128,B113BD18245036B5CFAB7D16AF4A136EA2CC340C
00026,790840963,0,-9153943323934455524,EAB60F9706442624514F71AC2A7F980D620597E4
00026,790840964,0, 1759751846015393632,02300CC4DC0D7304577E79442D8FAD3B1C21AA0F
00026,790840965,0,-1381090166242864073,9F7F5EB781967CED729A5B71CDBFB10AA9140F69
00026,790840966,0,-7548506756738550021,D6F82C6BF7020B1EEB1A14FFDE458E053665104F
00026,790840967,0,-4653437187947460655,324CD1EB12F5E4DB3C6598499B1B5415B27F6654
00026,790840968,0,-3801616492776606866,DFBBCE5F45663087C34F7928D092062B64333A1C
00026,790840969,0, 6192587405276998976,ABB12DAFEC89A813074255EEE81E6F1099B2F19A
00026,790840970,0,-3144690637944611228,524569B473A0E9ED2205B34D091BFE52B489EB34
00026,790840971,0, 8799227440525921271,6F933204EB0097A277349BDD7A24E4B59033AC6F
00026,790840972,0,-7406959953312830890,8406F8AF5F4287ED41BFB37FE626F7E3CC81714B
00026,790840973,0, 8116069645041286329,A16BD5EC796A180450798D82ED01331CB148E0D2
00026,790840974,0,-7819772444400572409,06A030F2941F23250D7BBB48328BBEB9B2B28615
00026,790840975,0,-6478006008324355784,98BB0B0CCFEB571A079FFB94A6641492037B76C2
00026,790840976,0, 0129940912582825018,FFD38F3EF4956B02B1CC5B552B3891D4568E081A
00026,790840977,0,-0653530073564202693,78310DC6EB105D049EE88ADEA076D47D2699C0EA
00026,790840978,0, 7131541456618283286,181CA04F89455515F85EAC9DABBBF77C91F2E604
00026,790840979,0, 1629820974289442703,926CFB107E65F8C4937BF7E1C57FEF15F11CE525
00026,790840980,0,-5574833772285960993,5CB1B87B7A6AAC89F9E41C14598DEF7532FA6DC9
00026,790840981,0,-6195249528524494194,041C56BED5A6749AAAEA4C9C740431014969A72A
00026,790840982,0,-6043399155877863282,DDD411D37186C7CC814BE6D589AC66B73DA05982
00026,790840983,0,-4048953208600492699,B9B22DF7A0865D12B2883A82C2F7A60E6E6CD9BA
00026,790840984,0, 6511948332025216343,ABE529087EB29F417BE4B2A17B8D04E782F20A64
00026,790840985,0,-0473504287728441801,7A9E88B27598F393D56072791F769D95BC4CDEBC
00026,790840986,0, 5908509046228911908,29E0741D971A47F825160AF7BD844B8C74815F5E
00026,790840987,0, 7182121518032195540,4D20679A7C3821AFD6C0FF56D4A7AA5C86C3B86D
00026,790840988,0, 3225252154642792219,BFFA7F0861FDD19CF9104CEE7469E2BAF44C5EB5
00026,790840989,0,-0811129973519936263,E15EF7876749498773FABD2DEE549ECF5B1BA28B
00026,790840990,0,-5715096593960240508,9F18B9D6948787BD45367ECCA9857B59D31CA1B2
00026,790840991,0,-8200784432684432951,B7D92117410D045F72334F171C0021DFC158E4EB
00026,790840992,0,-8505425825919004427,03C701BAE45C1B8FB0246962FBD6BE8621B787B5
00026,790840993,0, 2880889426331697156,CA45F2E937E355A282EDF61E43FBF49366004F3F
00026,790840994,0, 0970993085667991387,067E2562CF0BFA229123028D015B13E74A43C7E7
00026,790840995,0,-6749744237241720361,325A66B2C8F034166BAEA03F72151B7953ABA27D
00026,790840996,0, 2156156660614241595,FBE198D449154BE9C90E541BE90B7C618EF2C7EF
00026,790840997,0, 5848605824784646862,AF0BF4F8C8C43998873BF08E1314E8481A6E0B20
00026,790840998,0,-8850107458138066069,7408028EB6B5852F2AD4272D7807D5204C0ECE58
00026,790840999,0, 5385421596267510818,66FE1A72779D365CAB310010514E55C73E89B4FE
00026,790841000,0,-2278719219500571732,4C259447483D9FAB3D7CF09744C55E5B18338953
00026,790841001,0,-8287407816221952173,4D0D5B7BD3DE265B5D33EEC759B1E206BF791AEA
00026,790841002,0, 4667691426969556254,BA874F42AB3EC4CAF68D3F36408A85CD5E887F6B
00026,790841003,0,-7106671997593742326,8728896D7C22236A8F222A8926077EB8C3B6ADC1
00026,790841004,0,-2720202167669590836,3C2FB35A722B853456880643524A600521D81235
00026,790841005,0, 3957925039807183317,114C63A4638991B6C76AE56BF134246061291072
00026,790841006,0,-7019558183691060543,A54A43AFFAE85407E7CC4658C592C1F7C795D68F
00026,790841007,0, 5533977433633268596,80B9BC85B317C8F014B0126E39C09D0E31D6295E
00026,790841008,0, 4228490615381023521,DAC444B9CEF9F660F59461382CA740492A5889E6
00026,790841009,0, 5483900298537046873,A5047E802DF90B4FADB89E03BA58EAFA4478FDD6
00026,790841010,0,-4737410852831954407,46B9DC352C6E4CEF9078311F364F2A4369A24749
00026,790841011,0,-3484466363694294016,88E89B810A212CF1501B4333B8866BD9F64B9D14
00026,790841012,0,-0304487594487767833,02A06E72700466B07779447DD5BB8F0A74C99D71
00026,790841013,0,-1339081233031764550,9C163298726D73DBBF20CC8EA16B66CDC90082C6
00026,790841014,0, 8035403949875627926,D73A509411A845078BF51F9CC50180D8414BED11
00026,790841015,0,-4180334974955591614,03AF22FC28E3DB68BF8EE1F360CFE0886E459A36
00026,790841016,0, 4722364749264872304,322FEB14914FDE58839BFD4C1EA48EAAF68D412C
00026,790841017,0,-3366240287050437652,AC2BD8122B0A300A25F831184860CFFB8E4D9384
00026,790841018,0,-8133959940352618316,60534A3B611B2733D74FFEC122349A2452E786B2
00026,790841019,0,-3270268639849373474,0A73F6A5C88EEB957DE56E8C0A11808E5BD8898B
00026,790841020,0,-6844219093112902649,97F9DE58213C9F25047D03AF5954DEB68BD7730E
00026,790841021,0,-2534775837333261944,E7A81DB19A331075A5119C6154567146352D17FF
00026,790841022,0, 7491124059684068230,253D54AC463350F03EC1B8A57554B3A1531964A6
00026,790841023,0,-6398599929937409395,0D74BE213CC13D4FFAE5CC37273CB9015895EC71
00026,790841024,0,-2512332009232750351,6AA4F06DED2B15F8B24952D2BE7EB50E40D82401
00026,790841025,0,-7733849972721605782,EF9EB7B1DB930E18D9293ACC9CEEA5CDA346C630
00026,790841026,0,-5151597773456136193,5DE25C43C4AB9AD0E8BC828464E198427A4BA30D
00026,790841027,0, 6084176871024640409,566DA2045C5D33F51EDFD6B96ABBE46100607E45
00026,790841028,0,-1009168336217714410,908E72495F44D798A1B6B36E91ACBF30783578ED
00026,790841029,0, 1306273861671731701,8BB856D43DDCF4D4749EC2DCB555C363B3797B9A
00026,790841030,0, 6807054680825406178,284BC1CC366BCA774CCBDC840BC228F6D08AE405
00026,790841031,0, 2581774019316572045,04619941950CE52435F242C9EE0CF795A55EE725
00026,790841032,0,-7923386743502635291,E5975C68516D36CFB3486F930A495697B352562E
00026,790841033,0,-4524234569665888990,B4DF0122E31AA28BBE439DE547A64E666AE960D8
00026,790841034,0,-0064300549337193548,8A358347C9BFC58CA735AF8E3F1779599AB7CAB6
00026,790841035,0, 3071033463057700982,65C3F8BE823D808B7872238150343A904B7FC7CB
00026,790841036,0,-7401889475406241478,AD46758B6F495049ACB1311C88645640D2A347D7
00026,790841037,0,-5946643255481027329,6A178C1BC9596A80F8EBAB65D52ED6569B2B47B4
00026,790841038,0, 6123885540957159434,FD94F0A1A5537F014F7D4C723AA65CCA78A22362
00026,790841039,0, 3439827296395334892,F5564A13A23F50197509E68B0C1CE3EDB725D4B9
00026,790841040,0, 4997161604671514175,2127BD4160D6A26E98B2D4E97AFC2370288BAE83
00026,790841041,0,-6456825954276562905,D333118CA2F30BB916DB58E46FB3267133CE549B
00026,790841042,0,-0518835124166328589,0F4ED3BAB712AAB416CD2A41DB211BF8E2A27E73
00026,790841043,0, 6412961207033873552,3F4C5D04006BA79EF7810FF85E491BA35CA37320
00026,790841044,0, 2605875214613953618,751D41E95D57EFB5C8339B4B65664FA66264E021
00026,790841045,0,-5674579089649753754,CC7B86B5EA87907CA28ACFBB996C63ECE47A6685
00026,790841046,0, 4089855349154315158,1903DAA5E877F660E92CACA04E5F082EA0EB31DC
00026,790841047,0,-5204824778343029784,9864A1681216A008DDD60C630690008769754486
00026,790841048,0,-0611617011285314738,B54F15A67213A263C7AE2012AF2F59DFCC1597AA
00026,790841049,0,-2444937447701922667,E3659A31CB4754D00947EB000FE6375802178B7B
00026,790841050,0, 0273374874968212560,DA72A5AB48D623B11EA4EEEE7352F1E4890B5C42
00026,790841051,0,-5457071130195231303,5A8770B49F0E797BC97AAA63A46DC850BDC1E72C
00026,790841052,0,-0060819295245809389,171FA0F608F8E07AB1EC43623BD6ED3ACD149FDF
00026,790841053,0, 2664180584585444294,8B936A795FB519B54F5FE23EF830A5253A77FBA6
00026,790841054,0, 6208293212139307821,80E8FA015ED7AD45341578DA31DAA7667F71D19F
00026,790841055,0,-5807806632519510681,2706DE60C876E8907665EAC7E9A560F7FEC38890
00026,790841056,0,-3185994540821814427,DF8283815C80BE4B708DDBC74C93EEB608F8E642
00026,790841057,0, 1278183467497673688,00FD425BC8C492347DB21BF69B4A41F3368B9984
00026,790841058,0,-0578287361029761803,F6BBC3140945734F007124E87657C588C3B54F7A
00026,790841059,0, 1308308963717256683,64ABDA5CE977397DA07F59B909FC6D4DAC4F1F32
00026,790841060,0,-4254226229212996386,735D77000EC897A654EFB38F06C85ECB583B153B
00026,790841061,0, 1580048899450747779,BC8FB1FF963C5D515B5C2C97E07174F633F3A319
00026,790841062,0,-6459806101744067615,50C98DB64CC7BDE2D275316457160515CCF78A45
00026,790841063,0, 1530885749134323072,4108BA34B905647B1574D57E3DFFCF57ED8F1D24
00026,790841064,0,-0783955295898448925,ADA8AF6300716BB08B8CEABB8F19DFE57997E5DA
00026,790841065,0,-3931687187466909085,3988FDAC07F0E257783238D4F9849B86BC807EBE
00026,790841066,0,-7456335444239349702,5777AF4EB5829C66B7ED82D0D70BB8F8822FBEE9
00026,790841067,0, 8454274594335095611,1C4431808F32594D2154E9F130023F274E2D067A
00026,790841068,0,-5072281206984154014,5B7813CA445B646A3278E0BAE0FF13AAC494337B
00026,790841069,0, 5577091562474889609,CDD26886286EDD7509E38FD653FAC547F8A9526A
00026,790841070,0, 7794404749242842435,732318934C6702E5D1C686D704F48865A056A91E
00026,790841071,0,-5752204324812198215,4F694DA1E3783A874F19F7CC1C0B88B33BE9AC6B
00026,790841072,0, 6643268424413959108,BFD9121188E37EF0AE817141257A4EDBE273F02A
00026,790841073,0, 3351182985197515103,24FC24789B49DC684DFF0B8A9DD52BFC4962A0BB
00026,790841074,0,-3586782304161668963,23FA1A75F162C9A2A468F2BAF1A9D0548FE69206
00026,790841075,0,-2095180302876063755,B69B84C45B3C545FB37695F4EE558368915D1648
00026,790841076,0,-6892563618602192193,92C7F28BBA674770479FD95B98D3735E3D75CFD4
00026,790841077,0, 8054351814923801666,68159297EE8FC35541E8F76DE076C17FC27A1132
00026,790841078,0,-9157725567606111904,201DD6ADE4E98F29A124BAB9F3D6A7359C798FE0
00026,790841079,0,-3800475916449991182,3ED02DD24D3C03B41B6AACDD2EBE3D574E50836F
00026,790841080,0,-1671572232375194957,CBBCC6E1AEED6227F89656AF47B5266EDF89E3ED
00026,790841081,0,-3710164917378283741,C57813C00B97D57C4654BEBFDE5E070AF4334D91
00026,790841082,0, 9112386460791158398,4AAAE3AED21E7E9BD661FFFF3D76A0E7EF4D4FFA
00026,790841083,0, 3506065500530414634,948F55F90E4600AB45A234EA50F28B451BCE439A
00026,790841084,0,-5265608325886745166,29B1C4C0919CBA28F239B1B683937F339717C1FD
00026,790841085,0, 2881743252515006559,8A65D7E2CCAFC3FD8AD6642C8BCE2EED5956B42B
00026,790841086,0, 1732239192613605551,6D165D168FF9C89CDB08A2AD4CC9C5E9DC1D822E
00026,790841087,0,-4938611511610312819,B6C81AE2EAE05B5B8C7BA6243306D0D4566B7BA8
00026,790841088,0, 1841143385067273534,21A579A4235A6E71D9163D4464D8A6110A4D9556
00026,790841089,0, 1231424425420861654,1E61A7BDF913625757F9BD7A0A56C8CD3794E022
00026,790841090,0, 5813248697068487189,51ABFE8A01AB3D04B78A7DBEE75B9E01948F4144
00026,790841091,0,-2456452112591039994,E5F156887232636E9728B831F3B0BAAE024E09C3
00026,790841092,0, 8522758175226753620,8E8D3809770F1884CEFBA6F6412116B199411E79
00026,790841093,0,-6148770440804884390,A1CB82E663BE8C221D560B80F063EA0EA6F6CE44
00026,790841094,0, 6483208058187016010,304872027BEA68F693AF0F03F50D2B272EF6D577
00026,790841095,0, 5956549612146765388,5B7D34EB1A1FD100AFF7031E19C0B98BCB58CFC8
00026,790841096,0,-7929976358298849384,5E78981009BA80ABEABDEAE087282F13B403680F
00026,790841097,0,-4501810028308434251,40EEDBBF04203BE125FD2FED2418E349045FA8BC
00026,790841098,0, 5939681015787373039,948A2C75B998506E118CC10681D2872FD85C8C72
00026,790841099,0, 0740035305057696711,8B1A9697F88F5FC95467071C54D467C6F39A995C
00026,790841100,0,-1156799220993786819,E71033B7D8ECD994403DC90ECC4D228827BB0677
00026,790841101,0,-7515495364456379080,DD80D20C86241FE9654AFE3B951B42D5578C1C60
00026,790841102,0,-3780389525890007383,DC7C9F22358596B33C315C6F54BA9A13FFC42138
00026,790841103,0, 0297754780552893056,CDBB9110C2ABD91110994A42800B39B237F8AEC6
00026,790841104,0,-3431479130807417242,1E2064E90D4051F73724F2023B8481C4138DB102
00026,790841105,0, 6094738689316965866,0D7E073974D14A80DEFF00383B80E8D95C3D41DA
00026,790841106,0,-4958153743897233287,8AC0EA52BF8D930407D574B020A1B6AFAC4A0C60
00026,790841107,0, 6234383466254142402,7015A66CBEBE7DDAF330EFC1ED542A08244F20E6
00026,790841108,0, 8928817639085512277,0AE721298782DA80488D8EA3CF8D54D12518A5A0
00026,790841109,0,-0276484472311325637,F090A5B06FADE87F440D4DD5DB3701B195C339D8
00026,790841110,0,-5776082573848164684,7A8592743C42BE792F250B78FCDA61CB954A085B
00026,790841111,0,-5493525678793607339,5206AC9E93521E101D7713DED6150E99944619ED
00026,790841112,0, 4324309656958566585,05ABEBCD55C82283316F40B43B98948AA50932C6
00026,790841113,0, 8928084373890795650,E1F64DE6F7C2F61FF7D728A345AB74B9DAEA59DC
00026,790841114,0, 8867980488180253514,A9BE607FC5314404ED1542CBB7D25E14E79DC060
00026,790841115,0,-2880031292264847429,1493854AD57497827FE3683C8D14C778BC8FA576
00026,790841116,0, 8667987341437661912,9621B3D8EE7666FAE8FC7284BE01246BE35872BE
00026,790841117,0, 5509186344830403598,69BC645ABAF217C2F737874CB09CEA817DE6604D
00026,790841118,0,-6201399069152087029,5B0870BB783B33CD2820583D00F0FC5E4C5A9DD6
00026,790841119,0, 0151436193258443750,A83B71864B93CBD8866D4EF28FD58518DD4FD5D3
00026,790841120,0, 7540664663047325892,5A1573D3171DFADF544D335E0B75A9722961E76A
00026,790841121,0,-8435431742077679238,6C5F97C03F0176410AEA15CA7953BAF0464F3681
00026,790841122,0, 6821531598622804926,5BD1A4B00B06EAE3E391DEECE0C87171AF9C2A57
00026,790841123,0, 3388424991425697454,48B9D1A479D9F2FFA59A11C405CC5685114A4B09
00026,790841124,0, 5033718112836767401,8FA35E46530B4564BE0AA35837C9656DD6E513E3
00026,790841125,0,-2213786609877200639,8628869DED8FEDD8D06BF0128E786AA93CB1C66E
00026,790841126,0,-2531882317458265308,2B86F1ED720A6C17DC10BB86018C7A013CB56EDF
00026,790841127,0, 1166087371746715239,CB4D088AFC2BCC8999D6AE803F2BA8535AFA238E
00026,790841128,0, 1201666684754738873,21C90F33C74C17BDC1796EECD53BDD802D7FB689
00026,790841129,0,-2896661543395603033,3ABDEB197CA1E74FE47FB824696F9B2C769527CB
00026,790841130,0,-3990863815713061413,0B65C0E2023F48CB566A923D9DA01125783EB2A0
00026,790841131,0, 0149535820937556629,E5B99F1AA1D65F0E06A9C62821058CF522ACF402
00026,790841132,0,-3475018079374306972,8DB6DEAE27ECB92420F974F8F14F4A061D29630A
00026,790841133,0, 2261673505713981229,E2C05EF2D68071210805A590C8E1A4AA2451C866
00026,790841134,0,-7802656448684083193,058CFEA75DD9091EF5BDED1F62F30F6F973A7950
00026,790841135,0,-5819045696852325279,BF76C597FEFA9D753E2BF6EE792DE43E9C7B8474
00026,790841136,0,-8570518225201989440,A616D245DC0B4DD95E291C4C8E548AB998893455
00026,790841137,0, 1501527681904392425,071632195AE17BB446F98785A51DF0DD1FCF9925
00026,790841138,0, 9075642117563945226,7402C7A2399C69022C3614ECFFD8BF13CA1E09A7
00026,790841139,0,-2872269464173539708,C213C1302EF7C67D9B17EC3749B9B5AB64A13443
00026,790841140,0, 0541971694287219555,E2EABE29FAA50D622C51D071651B088754619564
00026,790841141,0, 1982015735146388965,203395EFEDFE3C925BA20F043BA30D3B88A2D75B
00026,790841142,0,-4401607373886536706,4A36185D61FDE4431263747250CD913173708701
00026,790841143,0,-2321183393807282719,754FEFF42D5A907C980B28B86947A450CD747BE1
00026,790841144,0, 8634368852145592420,A7448C90829BC57C6F760324A2400AA7DC2DB45F
00026,790841145,0,-5489789554053297553,6BDFCD9A5A7E9841D6BD651452C984DBA861DB35
00026,790841146,0, 8585375179450418005,2CFDAAC9C900D82BC51BDF032DDC7AF8A54A42BB
00026,790841147,0,-7794176373575236948,40E21E5046A6527B106718AFE1A774BB32CC1E6D
00026,790841148,0,-2245329854269248791,20EDB895CD9185FB0DA48F6FDD08C98F8ED6C2D0
00026,790841149,0, 3747631553497568953,DF58B4AA256575CCCFAC24E1D6BE6D75920EFE4B
00026,790841150,0, 3175290644021660858,35ACCD0474B08DC8BCD1D60D2D35491CFFCAAA17
00026,790841151,0, 5038035183105180090,388CE60E1382234A959375D629B638B9F97B985E
00026,790841152,0, 6028435454664777811,AA7644B7A7AEA5FD1A6419D8C2D7285F515CDFBE
00026,790841153,0,-6296796918794560771,95B151ACE305EADDAF722C8BD9ADB05920C29892
00026,790841154,0,-7450806942104837017,BAC0A5D932E0FB9695A3985D1152C66BF91F8E15
00026,790841155,0,-5543740288003923078,02648A19B4E1E19892751DD3ABEDEF4DD2DEBE8E
00026,790841156,0,-1844438984992071822,3E15808C0F9C38CED24E6F638273E08ED284C88E
00026,790841157,0,-1786963084903359115,A949EAE9720064B1CEA0F70C7E2629630D35022B
00026,790841158,0,-1629102755277501227,ECF5D945E57ACB9E902718BC2113762F4D08370A
00026,790841159,0,-3638375797479162583,83924EBE9B6C96DBB4F5D1400F0D157AF23BBB0C
00026,790841160,0,-2268603124928105166,03AF6F9E8F7D30806FD8B5CC18AE6A3403292EF5
00026,790841161,0,-6303224146827499316,F4F5BF1F773457E8B258717CE117589BD01323A6
00026,790841162,0, 8305209783529054339,798E25C240F346424753A485406350CAA771B0B0
00026,790841163,0, 0300765211440397147,2FD04C4B6D818681A96313C21B51864E4AA599D5
00026,790841164,0,-8810859311086821975,386D6210757FFA332CAF297BF07447C287714959
00026,790841165,0,-1432254440910874835,F6AAC019696AF2A9BA60F28027B4E65F2F00B320
00026,790841166,0,-2944900087838932852,D13C96ADDA6E960372EBC2574F127C0FE33ACC47
00026,790841167,0, 5190586798456558345,7298506027D7CE49D67293B57D0820C1AE7A76FE
00026,790841168,0,-8424382919173265606,FA3DC5165D2BD5748911EBD577B0056006626508
00026,790841169,0,-2518182982443539182,52C10A305EB67CD01EFA32B959159BDDB6821F8D
00026,790841170,0, 4142254043391129462,1DCB2A6A88BEF2DF23970FAFEDFAC298E4A7BD0B
00026,790841171,0,-8673260058752158030,2C5495144C309286172983F617B2EAC547EDEDEC
00026,790841172,0, 6760437256504255091,0CBAA0C7E31F7A0AB859AC229AE11BC7A8111DF1
00026,790841173,0,-4732475434200069388,1EC43C9F36AE6DB6B2AF8C4F26CABF4CD7BC07A5
00026,790841174,0,-1270814125140548548,521F646FD1C24418A2CA5937115C665E26F343EC
00026,790841175,0,-2397623844234300498,B91F90ADB7F888AFE2B0B1F18E75ED0074EA8B0F
00026,790841176,0, 0063425407558240365,3BB36CAF9B474104E19D20C4BE121A0B0E65B903
00026,790841177,0,-8183880103053218567,22CF4032CFD6492811D328EA1C09EC04D5CCFF79
00026,790841178,0,-1334076496587580678,BB242EE66494BA57E0A53B7C17299627A68EEB64
00026,790841179,0,-6209350944371705379,3238B4D89C7B604120714B2AA22AED63775494AC
00026,790841180,0,-8046715399881765826,C1B3CCE958C81E3A9D6AC6622410BD2FA38FF699
00026,790841181,0,-5477190464676066371,059A8FF2ED4EFABDDBDA07AC11C94A60E09404DE
00026,790841182,0, 3026506478557222003,63308B86F6F2CA368B48BF51FAAE913629470E2E
00026,790841183,0,-3688241083601240269,DEB90FD82EE87BF41375A6F5E0A9C5307770BC81
00026,790841184,0, 5193601581431745809,8D69B47EFBC5FB33A1500D1933FEBD2255983530
00026,790841185,0, 4484218965698345364,B0CBAFC36D49C5E7010F525C7CD87E4EC9729263
00026,790841186,0, 0727330005779066423,DCFD484874118E4F3B8C581BCA38E409E31966A7
00026,790841187,0,-8462775133524579020,608F0876BCAF551CBD2CDB42EFD55CF22AFD7F90
00026,790841188,0, 0130314406582329411,28ABD4A2D317274B1982CC77F4172D27C9237816
00026,790841189,0,-2890006604178325008,BA93D0DE6B526D375E32D8EC80A65967164D6E2C
00026,790841190,0, 8399568341467310636,5DD72EB9E7D72D3BCF80CC5122AC5445D94CB2F0
00026,790841191,0, 2674688739330879295,DA470DA5B249D235E25DE698170F4899FC937015
00026,790841192,0,-4990910500133054982,9AC31423A369BEBF79900FEF51EB1C5670F999B4
00026,790841193,0,-8995369313708600520,5E162D2568B855F9B3718F39137845EAAD6E28EC
00026,790841194,0,-2291125069487920810,AAC5FB0D09F0289206A6B201135EC5B6802D67FC
00026,790841195,0,-2786766635765764857,1EAA0FA003F5679AF42EE56D4B41C24B833F00E2
00026,790841196,0,-0486770987758117236,27C523414F45CC7E11AC33AAF4350ABAF892873B
00026,790841197,0, 8738421946815919427,4E49DF14BCE412109228212C5FA779E30FD53D28
00026,790841198,0, 9147378381988878938,346063E7B9C999C33469D2C3656AC58A51D7C189
00026,790841199,0,-2131178009111530282,9ED40ABF109D71812E12CDAE558E7F1BA12EF595
00026,790841200,0,-1469232629627530448,35E94D4E893D3BF2314998037CA8536A5CD62F03
00026,790841201,0, 7368150264336755843,666B4D119970E3A982F0F36F4008F8CED5E300A3
00026,790841202,0,-3811569569391169579,B0B889E129486AD42B31414EEF339B67E546B7E8
00026,790841203,0,-1922961255341800207,73280F6030AE1A152F448A0E7742B30753DEA9A0
00026,790841204,0, 4898896631233136583,DDA4104EF580BD6DBA9859041C64A2926019A395
00026,790841205,0,-4410964892202103593,E9474CF5F023FDB318CCAB0F31082BE08016A19B
00026,790841206,0,-2031259269978329013,F71AA9D5940AB2B6ED36CEC5984B73876C99124B
00026,790841207,0, 0923360887061571802,420E83BDBD77BE757599C7CDA46FBEFA9745A703
00026,790841208,0,-6087202104826586119,C310D87FA0A1B56FBEEAAFFDC8396D9D5119E8A0
00026,790841209,0, 3668409476819847596,F2BF56D193D0D03F76B3DADD8C733EB8B8F0D717
00026,790841210,0, 2364736892702884606,49DEA8A46DAD5395245C9E2862442ED494EF5C59
00026,790841211,0, 4522290843969390557,438F55B560755011121716A4CEC737BC6FA10B29
00026,790841212,0, 6590214356645172623,49834FB98C545928D4362EA6819A938F549D86BF
00026,790841213,0, 6007345342105417477,0001DCE41B31F36EA064D95626355C152134B6AF
00026,790841214,0, 3152705159556800756,FDCF425ACD4D4BDA05BC905AD68E65AC9585FD27
00026,790841215,0, 5109400249201158844,A5A9D0C2A429E6EACEE9884A3672C8798B824DB1
00026,790841216,0,-8381000439093239913,4C4547908BC2F9C6FE77C17574639BA0D0AE9163
00026,790841217,0,-5765994696982899500,4EB3EE7C209980E7F00B26A7E00B2043B2291C42
00026,790841218,0, 5685753594298601015,A8DD2E7E2703B8857D2F8E042FB3EE49E81741D6
00026,790841219,0, 1073882622498206099,1474B8C288DC06FC5E02F68BFCC8D87FC7184E85
00026,790841220,0, 8303938038947905538,8B2922E51B16BB477182B8F65A1CC432CCFAC97A
00026,790841221,0,-1908721210729427607,B1BE791A786AC4EB89CF229F5E1BEA2003FFEE5D
00026,790841222,0, 3221388140022359853,EAB4CA2331CFC8C830282A71C34D1F44A278BFC1
00026,790841223,0, 2048979487372099199,668AE39471225CC04C7D76208529D8C1357A05B0
00026,790841224,0, 1545253394415700583,21C6B2AE5A42C3FC0A1208CD911326741DDAE091
00026,790841225,0, 6644200267801165032,06F45BAA165B073A73C6F885E81DF1B7676280E7
00026,790841226,0,-1421937963792580967,8627FF62652EF6D64422F9C71C157AC948DF8B62
00026,790841227,0,-6101186482784296791,63DA1B56FDC44FF3EBDF8B1B21C9ED7499E2F2E0
00026,790841228,0, 6901264516040807053,12E852EC079F27A531E68A9893F1167AE38E606A
00026,790841229,0, 5714885703775007483,8A28DCA868E6C93A46F27F9B1D029A8165C93D6C
00026,790841230,0,-3481477640381635976,BC0C03DE9A03483CFCD482F8C702C69934E70E83
00026,790841231,0,-7884661032777163033,C3ECA8243C3BCA657C7D9DAF61B45214907E69B6
00026,790841232,0, 4704700263945794576,D359A5B561CED78D03B98BD0C69BE732837795E5
00026,790841233,0,-1975720082074002614,011A6638260BC4042DBF7ECA1D01CFA4E56EFE17
00026,790841234,0,-5997083725331746375,B26490AF5402AAF7CA48B0EFC0C42970581CA9D8
00026,790841235,0,-7873931203893565923,B8FDB949A6DFE8A80DCB6B46F9185496AA7B1161
00026,790841236,0, 5004682067363195989,53F322A33FB95F2150433F5B607ECE1074E4B977
00026,790841237,0,-5545332912562309921,FCFAEEAE135CADA39CC26ACFE6E1F0F7FAF56E0E
00026,790841238,0,-7101228837292111687,C5853372C1B0690E98DA382D84FD433115DABE5A
00026,790841239,0, 5331988205431442194,F2A07BE1EBCCF553CE3CAFC1AA5D448CB4C2EC11
00026,790841240,0,-3329451557330057633,710B7EB0B16EE2E1898E9BA6D5D5168F6AA7823F
00026,790841241,0, 0259498457318963358,A0861C8A927217E55E96C6279726EA547C65ADDB
00026,790841242,0,-8027288633411109853,D29A50C9FCE7DA9AC476EEF340B94855A57DAFE9
00026,790841243,0,-4948938554116025063,1F41D81CC2BAE3B70A96C85AEF85971906EC5054
00026,790841244,0,-2099624958306010630,67B780C60AAB7F3507B9382DC23C0984C9D932EC
00026,790841245,0, 1964692523536699130,D17001F21D257A08814552CAFB8B23033D5CBB74
00026,790841246,0, 0660755233324430699,F3A0F00DE5CF4F531EF539938937B236C3BC7DA1
00026,790841247,0, 2560447416072974594,FCD96795A440F8F6EAE6B0A98BE582ED1201E95E
00026,790841248,0, 5184156539765881694,19D5CD7E6EF35AA6095BC33FD4F1885A01616EFE
00026,790841249,0, 5942191423996479612,A3B235084ACA25A385A15472F23781F2BDA1484F
00026,790841250,0, 2116092502042893147,AB5459AE527A4FD1FB768C54A75EE77518EBD2B8
