90605629,0, 6744447939263744559,7016780940E555F90A8629F24FFD9E6051386F4D
00026,790508481,0,-6063882569725864195,E6C3E36B862F81E92826A667D38AD9904CAF9450
00026,790508482,0,-2815964496060273777,59B35BC5159F827E8984525CC32CF0A072A590C7
00026,790508483,0,-3730705353862184505,AD790E56AAB524A67619765AC659ACB22C94EB8A
00026,790508484,0, 2405225919450170644,EDF3A6E24AD4FA167ECE13DC78A7809CC202166E
00026,790508485,0,-4834564348212142244,BE3ED1D822FCEC6659FB70CA5FBE52B2A5EA29E0
00026,790508486,0, 6073619601759293388,3CF0842AEC040797B7189858D980901FD8A64B27
00026,790508487,0, 2433094317732915529,ACAF6CBA418FFC56CF0959B8174E077858ED6BE0
00026,790508488,0,-1363137576360379697,998BAFBF21C92DE127E3113CDB85F08EB935CFB0
00026,790508489,0,-7879821782989687732,420FE5729B6C11C3F9DCCF08F99A7394F7FB3D38
00026,790508490,0, 4711704626996579057,5CFE68E29F31A4415C0475A44FB5199D3A90ABB3
00026,790508491,0,-2754710154510208567,D359CA565472EA919F1E04AE4AD3FEA3729490DB
00026,790508492,0, 3358428714589486185,0A572DCC3377FE6E2B593477348CFF8A6766FE4C
00026,790508493,0,-2309226300991571001,E6B2C4041DF8A6F9F194A5056D780A31809728B0
00026,790508494,0,-1187373399583975413,798CC5DB559741213A9BDA9F6C9FD2D1E5F3CED8
00026,790508495,0, 7620553279859833823,3EAF6ECC1B549368570D1B9D005C31B7533A6B5C
00026,790508496,0, 3634605653411833621,A113A7F99D83140B208D221D9CF162D09DD8C7EF
00026,790508497,0, 8904193704839674465,987E98C3F88063CA0F5B1CFBD15C9AC4B6DB0D1F
00026,790508498,0, 0550313973006661020,96BA58F428ACA792B846E483F643E9E3F27D770B
00026,790508499,0, 4506208853812024268,B5E11F293BF6B3BA5F60134ADC477C04D11A002E
00026,790508500,0,-2720318794082230581,0404D04311FD71A23588D7901EC91DFAFEB3CC4F
00026,790508501,0, 0298842215745302420,3F8D9D045E67725A2DF15478B61078E596930AAD
00026,790508502,0,-5792127080578786911,F9332A3A384435B66C7AF76E69CD80A4D824313B
00026,790508503,0, 4646444743127746790,21DF9400694FA5CA773F8C1C6ACCAB8BFE286D35
00026,790508504,0,-2574371397593883389,B7FD585A046D60663E035CABF6AFF200548130BA
00026,790508505,0,-5582077645516024682,2929EA05B9A8BA31C9C1FF41D571FCE8B82BDF85
00026,790508506,0, 3081092254201468477,AFA50586C4B47874427CC225228FEBF4B2B425DB
00026,790508507,0, 0693128318089830445,7AF62C6C4B92270B2F6B6D3C6576FF9DD0C12B21
00026,790508508,0,-1769855167999089362,85CF0595F21C1FF7EA7BD4DC5F8EF9237F20E44A
00026,790508509,0,-4621141922037328141,F1A67BF0B9390BAC095D67314292DD197ED953E6
00026,790508510,0, 2187052226701801980,2C5296AE9D43D6D8F187C020CD3275F33C9E1567
00026,790508511,0,-4302364645345297930,11B7575791620939C3685EFC923CDA0AA345A1AB
00026,790508512,0,-5580050574935534932,494A4BD4FFB3D688795FB5516DFA62570CAB777B
00026,790508513,0,-7547310400507564583,75B772146C44B5D9F05245C9F5DF10A1A2503049
00026,790508514,0, 8567114709257471012,11385A6254FB5C48C7FE88F4091F231D650A07F4
00026,790508515,0, 7417340151383973633,83AC736AB958AC5A2F4ED3DF7A83D7278E61018F
00026,790508516,0,-1539413689671476971,6A229E331159D1BACAE67C1C307DCEDD92A58F99
00026,790508517,0,-7240856715408020813,4D842E7EFA8E34BE557F99D278ABAB627BF00AA9
00026,790508518,0, 8037237284692178919,EE3375AC31E76A744B7B10851E22166C870C84DC
00026,790508519,0,-0156572995445618697,2E81E566E3C6E5B4F988267CDC1E30A91AABE6F6
00026,790508520,0,-8352674220792263095,97FD9AB40E8958A7C83EABB82331F15528956863
00026,790508521,0, 2023185386269849942,103950401C1391E4C4142F011893C8EA383E47EB
00026,790508522,0, 2785098983042055872,377DD9DECD4622E7E1DEB50643FC5B5936303EFB
00026,790508523,0,-4653143043419552428,AB103CF3992D293CC846BF87FFFE0783D0C4D2FC
00026,790508524,0, 2790977395444610735,FCE474A458A6475DBEEB224C7499448D021D2582
00026,790508525,0, 4833463595279357036,C3E288EB9A9F8BC88E6EEC9746C4DDF8D3AA97D9
00026,790508526,0,-2646869727432133905,E760C88A69AD4AF2778955AB577054AA5EAAB81E
00026,790508527,0, 1346816155499664869,F3E056A77463541E7F6BCB691BC1E5FCC2AFB5D9
00026,790508528,0,-1760331320015022371,9F8A5D90503440007AA479A87C00AFCDE0C3157F
00026,790508529,0,-6741076079302406994,468F4EAD9D8EDC35F1549CB33BE1227A5AAA247D
00026,790508530,0, 9066700383950623287,7F7394E7071F68CDB8CCE9AA4CDEB41A7DACCFC1
00026,790508531,0,-0408720402730390060,FE7D941A1098435AF74C48065FE99758A95A13F8
00026,790508532,0,-4008692435488673689,7DC353A66535EB14AED1F4068FC6A7DE32B226C0
00026,790508533,0, 6439443136173013220,7275804F0672533CD51EB8155C5B834FA543F886
00026,790508534,0, 1736387925199941432,C96FA11AD994420751006F95201F5FF400740975
00026,790508535,0, 6727533732514585180,CB7D0215AF55E3926948D003FAAA4BE3C330735B
00026,790508536,0, 5763837326201330741,9D41FF4DBA28BDC982E96467CD446A92195C05E4
00026,790508537,0, 8973716482605960608,669B3E0763075FCAF6635681E7F80471402D0BD9
00026,790508538,0, 1756128711237037046,7AE0E63878BA4477FF88A996372B1BF8234A8CF0
00026,790508539,0,-7799568323428527175,AB526E0D66F047DE0B7611C3104715CEFAA1DF44
00026,790508540,0, 2310197705547740506,BFC9255034A2CAB70EADBAD87E40E119DF509644
00026,790508541,0,-8295300879178641271,72C1B923DCAF6CFA7554DAB878A6CCB3191F750A
00026,790508542,0,-7189334417448838404,1323D45B10886653A12830EECA8EC9801FA2B668
00026,790508543,0, 4744794869203486328,1DC6040E85EA2D6C9AB421BAE5A909C4DBA02FEA
00026,790508544,0,-2807878929547651618,289018CF9935042FAE157E0FCFA16C8323B5965B
00026,790508545,0, 4858452279812054881,A6B5B82584B5EB458A899164F598E83252BA9D32
00026,790508546,0, 1834345712341430947,22149831F6D7B973540A775C135BBE8D746BC546
00026,790508547,0, 5223757540355051057,DB406DB10B2454D42B371F9D48CCE6CBB0023BC8
00026,790508548,0, 2055546480172000099,63FED758D66AC66961383931C3FFDB4A816923EC
00026,790508549,0, 5633769045370091295,34E0D3340DBB1ACC3BBDAF5C51E90D997E1CA981
00026,790508550,0,-6116965289422942007,BDE6705D8DD96503C4A053653D7639B5CEA164DF
00026,790508551,0,-4138248908456927299,D7ABC02C6AEA35348A15D67BCDF630D7365AEBA0
00026,790508552,0, 1161475587119995718,99EEBFB76AFA8AADCA94EC1E47FE85A01E520823
00026,790508553,0, 2340044255185924918,B87FBE9F77A45A31D51BC6B42733EAAD4C61EDAE
00026,790508554,0, 2433739365778859561,85285A5943F358F99C70F3AB1719ABE2A46851DF
00026,790508555,0, 6500919256952823922,64000225889A1B2D49E8C0FAE713018C9C1AE925
00026,790508556,0,-1519961877583276514,BB3F650AA59F5EB9ED6289F8545EAEAA97B00835
00026,790508557,0, 2157933475352338029,2EB7F8145F0A551489F46F7900114B873C0EA130
00026,790508558,0,-4599481958638781261,FF2F32A065C6B8ED10A0AFAD99C93B266AD26749
00026,790508559,0, 4470323159514825003,B454A6D99B65F4EEBB99BE2B3D1CF8394335F2D0
00026,790508560,0, 8147227285289060465,75BBB50F9B6DB416C31A0769B69D13206043BC74
00026,790508561,0,-6922915228335103984,9000F62A5F82077685749BD1D99826690F255289
00026,790508562,0, 3578895121396918923,9284400748C331D5C56E0DFD1658D21AE44BDDAF
00026,790508563,0,-6787669898158047727,CAFE76844B6E337076F8270C43D0AB1AD14CB009
00026,790508564,0,-6250724633612404728,69C608E1DE793C3C1CF34299AB1997465E7C14A6
00026,790508565,0,-4280021224231498737,9AB03690CDC3D7DAF0B2F88696AB1B2D2D2D9CE3
00026,790508566,0,-4653518541643932037,E4867DD68A6DA15B499DB3053B518958782171C3
00026,790508567,0,-6263627745699766664,A4630E683D2A44EA013117BDF5B583370C963FC4
00026,790508568,0,-5290824728656366793,C3691833FDAA88952B95B4B0B63C5EC593217608
00026,790508569,0,-3621106204302334638,8AFD3EE22D8CB259B79A424081CFA2DB6262E8AE
00026,790508570,0, 5934327059899348977,A9E97C7EEFEA262453B80EE56E68A975100DDEF1
00026,790508571,0,-7804076820023974504,31C667949B80DA07EE17194FB6F2D9C343781A13
00026,790508572,0,-2507634005014058795,06749C044F1D499F2884BF44B4F20F3EA6B44C47
00026,790508573,0,-4361157763029217534,75C012F57627BF203B7CDBDE1DFBE3625EB12052
00026,790508574,0, 0227400435428263763,1E12A35E4F881B60199C6DCB9C973F632E79281F
00026,790508575,0, 0228873175331960579,FE70604F66E58ED9917094B31C0F47CFC0734421
00026,790508576,0, 8279684578812222806,90A87FA5367B6345CC8DC7A700C58FD16E383F83
00026,790508577,0,-8996995310342965205,B08614C54D7CB87DBBD9D2A3C78B1D525FBAFCE8
00026,790508578,0,-8547836459640679792,1063B070FFC3139C8FE25D6A120CC66FD606CEB1
00026,790508579,0, 6104778581253645108,5A597C7D658DE1DA7104B41E6A230A88699AFB25
00026,790508580,0, 3056044464631830236,5821D78DDB08E6C1C2A2E1B1B030D501CF8B34D0
00026,790508581,0, 3873780105742995542,80B92D4E3F32BD437501F8D464975871D7C7F06B
00026,790508582,0,-7494906233616001338,8284BDEFA92DE0CF6F403F5867A86B940DFEB23C
00026,790508583,0,-5285118309451305112,F237AAFDD425EBD81791D8B4CAC275AE7C2BAEE5
00026,790508584,0, 2983719314453626250,B3B1E6BDD0191DB2DFF01ED797199E61903EC86B
00026,790508585,0,-8528743715454078197,64401EDEA51089EF6F555A50772F611C3F527A59
00026,790508586,0, 5587200635824747784,605896227225023C32C33BEA4CEF26C6BFD4B34E
00026,790508587,0, 8344249218187452941,2F28E0161A7807D2B822E27522D012D599B9FE03
00026,790508588,0,-4239971487484414528,C42CAA9858965957887318221667CE158F0F4A4E
00026,790508589,0,-5295327059373845401,88584D74218287899262EAC780EDDA84E74BC312
00026,790508590,0,-2412482786575357910,60DBA3779157CDA6BA493AED21E48E693F42D9D0
00026,790508591,0, 4823509586769605414,C716AFD47AE45C247C17AF4EDCA5DC415BD9ADC4
00026,790508592,0,-8098082648880194201,C965C761A73BDCF51F9A4C19D2893DB6DBD2FC99
00026,790508593,0, 8805357575597439621,56DFAAA86A64FC44C47007BD7F0B8B3ED7082E1D
00026,790508594,0, 1693275314395446815,B408590B9CF17DBB7433637371F9CA58F4AA6415
00026,790508595,0, 3915652961925123087,CC5D0257141FD619A21F95E0186AC9DAE14C97A5
00026,790508596,0, 8580839946079530693,792A4226BC18631754447A80DCEF0E56C944417E
00026,790508597,0, 7915514242907127062,694C7A09FFFA8BC7D130021AEF763A09D8A4A32C
00026,790508598,0,-8032124519112577915,6D12869470A4BD09C6F4AE27328BD8A7117954D9
00026,790508599,0, 7137417001799752127,D689AF211B1FF02D2F65B982A64EE90DFEEACD1B
00026,790508600,0, 3709971090825994547,7248385330B6C1619FC705F1F6392D48F9264CE1
00026,790508601,0,-8091844111585641516,275A9FD20AF91267332D2C95BB10D03F8497931D
00026,790508602,0,-1296258259128428632,F1DF710233165D304507594A4C13DE3E71F6DF33
00026,790508603,0,-0317282455013627883,84C62F70558E2DFF2C0F7B9949E92E9DD6095E8A
00026,790508604,0, 4822099009851171416,084598219C73AF248D9E2A2FB0167D3D9058070C
00026,790508605,0, 6629992509697519809,C397511D9A39CD087D4B22FE5E10B5639BD20A8F
00026,790508606,0,-5003287801710498711,AC76786A4DADB39C7F89B27429E02C71BF272572
00026,790508607,0, 3163391410566855211,7B2E30C8C7E3F4C9F317239587D7EA81D165B350
00026,790508608,0,-6048171090640643213,731B2957E6E4AA7A97E3C66D675091857B6397A1
00026,790508609,0,-4339292752280158030,524A1355894553C5C3B6FACD26AD9457299A93BA
00026,790508610,0, 8959912981274270820,7EAC053C2B602FD4ED75290BA72233ACBAF7B3D2
00026,790508611,0, 7692981346482982824,975C8E9E87AFB7369F085B6FC716A441755A9BA6
00026,790508612,0, 8946650624205616841,6922BD52053F0EF3CD16B094B1F5638033A2A0C8
00026,790508613,0, 6684723174873871283,05F2D6C859EBC749A0F8BDB3CF2F46B2F9396138
00026,790508614,0, 8692725079034664330,3F999E692D1A0AEF10B068721719962E270E26D5
00026,790508615,0,-8951983520867332621,CC06A356621ACB36C9A988061E5DC202FA384E8F
00026,790508616,0,-4911444649279566222,CF274BDD9B483447BD03DCCAA7BB4876A7C1173F
00026,790508617,0, 8349483935851754546,4A519336820E5179F3C928DF3F99D04C7FCA6CEC
00026,790508618,0, 6584383705887173080,2B0DA960899E764D3168B31CBD10D3459B81FEBA
00026,790508619,0,-5393603695549218691,49D96BD4530C7AF1C0E1ED953A5827B20E33D611
00026,790508620,0, 1623534328665431274,558D35B9355FD19FFF7600BFA37C16FFBCCEA00D
00026,790508621,0, 5696679819222073267,5DEF91B9B4FB864785AB06A7F98E2D55C4338580
00026,790508622,0, 3486284110872602670,27784EFCA936B4DC0430E60B1AE6C0922D199D6F
00026,790508623,0, 8033971902772605510,8B3CAFA535F057E6D2875D700BB892622D9EB748
00026,790508624,0,-3218128018982996449,1696DE6F42142861295E24CDEE49D26822B7C7DD
00026,790508625,0, 8779408827293060072,C3EE01974DE6AC0EBF4AEA7373F8B511176882CC
00026,790508626,0, 4701156957857579637,ADF85E00FB6430AD9F2148EA3F9BD2E383B6CF7D
00026,790508627,0,-5632281578087317576,84438175F2F63A82D945DBB815221C3805E5CC65
00026,790508628,0,-7146552600938504325,56582ACEAE3B6DE256D89B7384A77AF4632C0DB8
00026,790508629,0,-1639640129019423591,E05E7FBD4AC847A70D27774158BDBF974900FFA0
00026,790508630,0, 3956779700312038971,50018BC62D1A2241076A7D59F0D7DCA57583DAD6
00026,790508631,0, 0137422447891332087,A7174703DB92B1848B5B070B4C1D6439A7E3A0DB
00026,790508632,0,-3297348117500333476,299AECEE5982D217609AF0A62FE37FB3D4AFAB6E
00026,790508633,0, 2561913874864541260,528E3EFB4CCE871778D652598A178DE389D1DB12
00026,790508634,0,-8101798714197918895,6D91558DD307C8886EF7974CB1091041C30A6E68
00026,790508635,0, 3067862208555498133,B1F201082B9A01627FA88F0A492F641FDC2005CB
00026,790508636,0, 7045385005146839331,DA6C2460C5DB6DC729D629BB2C15A6EF95E4FD6C
00026,790508637,0,-6304732097598591068,8F4AB2A4C4A163B48D9DE0FF9F9B61AE4731E4A9
00026,790508638,0,-3899233091734289975,20AB20E05E77AC0CDD081992A925B8E6B342B4C9
00026,790508639,0,-7033097216194741172,30C569D18AD97030656DFE275B11E451F0A90B77
00026,790508640,0,-7399415830671950588,8D83B249FBE15B411B9DC152A5B37F131C23C514
00026,790508641,0, 8664189251317442484,56E5A68A5E72514F174897EE2ADB77E2C423BEEE
00026,790508642,0,-0517948066459558147,7494BE82FD5600B75473B2959FE4E2B7F48DB7D3
00026,790508643,0, 1602506314877176109,2AE1549B510854129A59DC0C0DD22C276AF5F18C
00026,790508644,0, 5282921448417836665,0DD8378232B57A55F2C3DBD7156F7CED85441AED
00026,790508645,0,-2092700523639114498,157356DE0ED3900D3B4ECA0308CB6343BB47478F
00026,790508646,0,-1757099962937379441,2F5081AC3556C1ECBABEB863E9118D9189A4B8CB
00026,790508647,0, 1855048240831380870,3D6DBF4896A14F541F0F40882E29A3934B7C761A
00026,790508648,0, 7043988903952347406,913C79B159CE90CE89AA1E6F17A70E1A005DD32B
00026,790508649,0,-3080803735025116582,014AA93474702947E36381483EA80F0A8890A726
00026,790508650,0, 9163608425512297515,99F8D02F828B2832506277CE846FDC411DB852F1
00026,790508651,0,-8431466775083856894,A3596102C03DF3E82701B99AFCDAA6C1268544AC
00026,790508652,0,-3225998405306263844,361576099F38C6B32521CCA8DCAA608AF832C34D
00026,790508653,0, 3590610871646504898,909D5AB908045751A3CC3D6CD961D1F05E6DE3E9
00026,790508654,0,-8771723836363669767,99D514A3A2A36A0CB87D4CE1E3C202BC5E14C30D
00026,790508655,0,-0204507591455456096,6FF7C17EB829B5E8FA4F5D16A724BC61C1E7B5FD
00026,790508656,0, 5325163791074788259,227B707CE192B5491EE24EAA274C0CC0CE0E1BBD
00026,790508657,0,-0649578843846406890,C4C295309C7A612797EBA32C6F16D554A57BF394
00026,790508658,0,-9149654602738917647,C2AE6BD1D4A551977886849FDCA93AB72879B518
00026,790508659,0,-8876057430085243833,84B74ECE9C03B4F180F0F96E7576EEC6357BDA33
00026,790508660,0,-5322055751218256275,05D728F3F3CBC6F7F238D822E3822B38C8C37029
00026,790508661,0,-8547041838485727042,C23F1BCB6A46D4F73496269AFCF745A7E3771253
00026,790508662,0, 7075733096573844877,D339593F466D17384B4DE950F9974DD4FE70632E
00026,790508663,0,-3587560680775300764,DCEC80EED61B3F7E29CE5F6B9D63FCD96310419F
00026,790508664,0, 2754992766790389842,19B72CC1FC762A45827D6DC3A429BC733E27E6EB
00026,790508665,0, 6416105972244806200,A2A59E4BF9434E151D77BE2ADF77B6B6F2BE2EA5
00026,790508666,0, 7950550438219380392,74D07A7B67BD4BCE33746BE4CF1FFC15D055FB24
00026,790508667,0,-4204499877294130823,FC2113245A6DE1D08DD8F196E3036268F9A660A0
00026,790508668,0, 6382139255345669488,EDD9BA9DCF0F64B155FC4F1D8A7AB3F96FA0FAC9
00026,790508669,0,-4398569463715884897,C0C063612819B2369E316846DD07A8577A41E61E
00026,790508670,0,-3394125454846965860,954B84742BF0FFEE95A5B639E9BD3EC5008DC2C4
00026,790508671,0, 0220507271727144614,3D1C414E8C23E63796EFAC4E3FC0EA2DFDEA6D51
00026,790508672,0,-4266272209248790440,FA031062D6E6EA7A0AD803223EAECB4730FC76A7
00026,790508673,0,-0705679511738769573,CF355F0508050AF94F56D54751AB609039A6E3B4
00026,790508674,0,-6137079197915371782,F4DAAA9C74A34816DB3D2380C41CC532F05F3F41
00026,790508675,0,-6306167473134669393,079FF3C01C7EA372BC066668E8FA515717701212
00026,790508676,0, 0795163031410573049,790C28103D18EF3DEEB9F95F595B661AC9663EA5
00026,790508677,0,-8483974838708154314,E0C2BC6EF54255954D8CC2E231ABF827889EAEF8
00026,790508678,0, 2086011221537920137,0A1A88054A5248CA33D275835A5F5D368E0425ED
00026,790508679,0,-4820395552266098887,4E9943FF1257C5808022C74B32116C09B1A0D640
00026,790508680,0,-2677785720968771775,72D78A64D4C918BDD8865BB2EEA823CCCA0BD531
00026,790508681,0,-0627748106591206884,803A9A6AFC2030D09E6A6A1EA2A7066968DD3509
00026,790508682,0,-6082872178676201177,70D2A5F7D394357F9E49887833B52A0D690B8472
00026,790508683,0, 4717827352545879381,262496AE80A910775A16542920C0CDF6A39E1285
00026,790508684,0, 6069745416100506601,1425DBC727EAA11C2A9670FDBB535628F6BE0898
00026,790508685,0, 6707521323896624297,FF769A8AA6CC11898210F74B2578057AE619402F
00026,790508686,0,-1466427393502709322,FA41AECE92A1EA88B102B7F89E8AD572AD88BCD9
00026,790508687,0,-6660554355361768763,B650907DAE371579C1567BA3CD1E06C3440E19C4
00026,790508688,0,-7396783657173819394,22881C6640CD39137F90CDADFDB576F97F850B68
00026,790508689,0, 3998729021582479761,D44B64549431B78716777DBA2C4E7E9A5D2046B4
00026,790508690,0,-8236080684214370872,1DFFA05164600255E06C0F63340CF837887D0C5E
00026,790508691,0, 4834617851625012018,A76970904BD3D8E678D39DC9CEC8579206B4A5D4
00026,790508692,0,-7346361718393735335,40AD69C768E0446D5BA51481C66EE87DB6F2C86D
00026,790508693,0,-4545050575111816039,2F550DCCABE65DE387F100203391F3FAA4D7DF46
00026,790508694,0, 1294191317140813450,15646C6D69611932CE03CE1F7976D0051B06E91A
00026,790508695,0, 0638802916760299431,AF148F43A2CA103FEB153F848C0A9D4540D9DAF6
00026,790508696,0, 9129051607278910095,99A2E854ECCA29FE2AE36A02051A33A18B3B7996
00026,790508697,0, 1727932637823591709,240B49CBBBAF8D56F019E10A47935D0472D01FB2
00026,790508698,0, 2391373293465647045,634CD67762890D6F84B3AC363BF2C9E31C359BA5
00026,790508699,0, 8654355698119909683,144F35AB596ADCDDD1525F9C20863BE92DE74B7C
00026,790508700,0,-5760970060184798336,4C4BF2E7463E27465C2E7234F1867448A19D35B9
00026,790508701,0, 6625369584658769583,2438E9DED52DAEACF61F3EE1F86F11CFD3AF0C3A
00026,790508702,0,-5790210735019072573,DD895F2C3EFD4635571AD793CB800272529293B3
00026,790508703,0, 4802270003108587553,A3650F3821D2E95B10AACF4FC47FDCB66397DD43
00026,790508704,0,-7604938888996057564,24C44707FDA5B5892F515D8421D01F085D8ECE6F
00026,790508705,0, 3861363926658559706,DFF34CBB423F41278E9AE9565233B05DB739CC86
00026,790508706,0,-2558864150456515355,773DA797704CD8DC24CB5980A4FCC0749FC3E165
00026,790508707,0, 3523109332729778086,4EC3C4120188DB4B6D9814A128174145139F40E9
00026,790508708,0,-0608310402125040510,636E319A50EAB6E70631360314CDD1CEB1817258
00026,790508709,0, 7902045111216086737,AC108B77BE30EDA289668E61CFAF4569D0E82610
00026,790508710,0,-0220526800096737329,73DD64805E9A119E72FE842B6C2240CADC7386CB
00026,790508711,0,-3305753366426622066,5F1CC8CB12A92F0FBBB57E00BB7BCCD2D92CDE24
00026,790508712,0, 0669885982829366170,14719BC3F670B898769490900C72EC1B6BE92461
00026,790508713,0, 4689024636453608105,93863FD3C20470A01CFE77A553B5991EADD26C0D
00026,790508714,0,-3717188423161859365,1C100A0C3C99265B5985D5D66F58CC962C580E12
00026,790508715,0,-2753601659130348029,49D3F1AB609B0504A7A2BB2D2C958268336EB947
00026,790508716,0,-7194317894492020793,889917FF034B3928ECF627E889117377E1BFF47C
00026,790508717,0, 5300373812486708818,1497D6671653EB0069B83129137E4FE12D56275F
00026,790508718,0,-4158279918880452019,C3FE8986088991768CE8E7F184D09F2B2BDD999A
00026,790508719,0,-1423469555278138302,205B2D621F186243D9672837DFD648ED47CE7BA2
00026,790508720,0, 8718713242037074945,CF2EDB12149983138B6E30A557C40422E98089E5
00026,790508721,0, 3860607784338932800,A9AD9C756E360883FF37D0556AE758C7B33EFED7
00026,790508722,0,-6700280973819034325,0B2B42C0E31293FA00B10DDD606452505D14E34C
00026,790508723,0,-8324360736485844300,0D00F3CA7609277A1867C280F668E19174720A4D
00026,790508724,0,-2188006740288822493,1E4AF32D9FD27DAB1BACC06220C833519863AE02
00026,790508725,0,-2533281153854984799,9BE8BC0CAF1E4A39AF62B871DAB433800F9367AF
00026,790508726,0, 4486300022905975532,1F49F7E7FFBDA6561956EEB8C47AAAB6F37C8451
00026,790508727,0, 4053181797289085570,DE9BB0BBC0DE0054155EBCF515D7C669AD2162A4
00026,790508728,0, 3643321065634858234,35223CB3B91BD37847F2EE9D0088135BC3CEE9DE
00026,790508729,0,-3102442990796458001,2CD30B95EA05CAD509EF232E217D81556F80C442
00026,790508730,0,-4153136418676224119,A4198D05ACD6C9F08C2E1EDFA7FB7278B49BCB15
00026,790508731,0, 2305374001233016644,F9337989872D1217FE497ED0734B1297DEDDC657
00026,790508732,0, 6130687408877981873,668C2528BB3E51D7E9265ED42660D23AF183D015
00026,790508733,0,-0809371388343352462,6161B81A6C2E2D270E78A5F9C342289A15352DD5
00026,790508734,0,-2315783139714182698,AF08E6949554C7E0AA95E50CBAD3A2F1284EC7B8
00026,790508735,0, 3858067604002622356,2562EF6F5A093BBD3035DA0F756A45A3BFD25640
00026,790508736,0, 5152662055258346671,9A53A70F2B5EEC2220F556C2573D5BF5559B8289
00026,790508737,0, 8049681708188186340,7FDBC768BC32338721E4F91DD581EE805916F81D
00026,790508738,0,-7434983735193136045,486F33E9B41F4A72FAA94554D6633A22AAD04CD4
00026,790508739,0,-7170299181542629849,D8F9BD9A1FA6CB8B4BDF58837414F53FC044EB10
00026,790508740,0, 0935444016387147843,03008A7330CAEE8437D5F61C8B553D220E2F451C
00026,790508741,0, 3172065292842637499,D7C06CD1AB88705AFB9A8887485BD709E8D3855D
00026,790508742,0, 6530687774074721236,E18F7A16D6F07FF1682A270D8BE4A988885A7B6F
00026,790508743,0,-0188957453701183209,2806AB43772F7ADB231A89BAAE2B75C8206003A0
00026,790508744,0, 1601409133672205418,649174BB9A7C772DF29D2C51D591EA5294E13C5A
00026,790508745,0,-4473316812173686660,5E3F52F0BF6EE661B4EC8CBE02890F6A6C9BFD82
00026,790508746,0,-3521993976378497429,7B1CEF13E4EC415E6F45CD8368B724693ABDAB28
00026,790508747,0, 7653197289730848065,357853FF562D2AACD3C05709F98AA082245E103F
00026,790508748,0,-3427567082405550081,F05D6AF6059607E7880C26B887A2D5CD9BC7B56F
00026,790508749,0,-7669074086322372720,2E3E76920C40C27F7B231256F1CEE6B0400D932F
00026,790508750,0, 3262422110126066685,E6B0A34ABB6A74EF4ACC6381FF20E16EE7401A00
00026,790508751,0, 4221583110884697020,487D86CF2D19323C78B0149F411B5E85E5A8F7C3
00026,790508752,0,-5620502631440192583,5E80D90B99E5EE83CD4BF9FD7FE097A3C0367554
00026,790508753,0, 0436543954181133065,D24772C1227120ADB887290D46695FEE091D6CC7
00026,790508754,0,-5571533633495576060,4DCB3AC8EC4B896B085E9A0D13C18D76AF5CDA07
00026,790508755,0,-6046038388621926343,EFFAA41B1272C2E5B8F9E84C97856FA54D907EB0
00026,790508756,0, 5641955406099472254,B68519EA3125CAA76F6A807F8113ACC982A9421E
00026,790508757,0, 8430983875161344283,9278DFCF20F9B9C5A393627F856E8C9DF2782AC4
00026,790508758,0,-6120416948788930375,FBA2C053A6DC9C5754E3AEAF5D77144A9ADB6EF2
00026,790508759,0, 2323093577400619044,5251B26AC6D2316491D89F8608EBBFC12EC2CC96
00026,790508760,0,-1159093072028538679,D4684C7BD2284F4440501517D294F7B316C15487
00026,790508761,0, 3277929318322165454,8A19006644E6615155455B9ACF9BDBCFFCB5F29B
00026,790508762,0,-3710680812194180100,23F1FCD8FD8FAF7C354F9CC727DE71CB5E9BFA12
00026,790508763,0,-7303254483349049732,5369CC358012FC57A037B5A6E1F4BF13ED2917BD
00026,790508764,0,-8494430636272829464,E63E6EA4997C7C8488AEAC0BF64D1A17F01F70E5
00026,790508765,0,-0127419913814914158,6CBC6F7B8874591C65CE98561A90A0E9011BCEF8
00026,790508766,0,-5451928870935698245,EF9537351576B34303CF8D25D441C2CAABCE3A1D
00026,790508767,0,-1056888754923217859,27731320FAF43986A2ECC65D53A99F55DFFBECB0
00026,790508768,0, 5893089000751648425,849CCE7E1087EBD6AAE8E0A73723E30658B447A6
00026,790508769,0,-7489823192225000194,ECB1CA87A1DF3418AFA325A6BDF02599F54B2ED4
00026,790508770,0,-3614360351204542739,4E5A00D890BDD525155ED63015521519E0C6E2E7
00026,790508771,0,-2308471012466797321,0F6062583B6334D30F1405332D29A7AD915686A5
00026,790508772,0,-1479760569032202295,A22D09F23B2E77A63585B45EAF4261F4B39813D1
00026,790508773,0, 1520333811686384847,B4113CA9F39297AFE88B80FDF6938F81DBA41330
00026,790508774,0,-3197538368926213047,7A5BA23D09835648C0BE1E747AF2E13D87F379CE
00026,790508775,0, 0238202319107881171,15D13D62B525AF0719AA79926C03A75F4CB907C3
00026,790508776,0, 2860892824258964289,221620D6C663A0DB7D8D3CC002B0BDB82C3B105B
00026,790508777,0,-2155737446620335650,40119B6D3CEF64C60356FC27BC92BE6A0D5CCD71
00026,790508778,0,-7837768840398442897,B9C9014214352E03EA5752A767733F5BFBD2FE0A
00026,790508779,0,-0572935883989434049,84C753450800DC2F87B02104A6A705A4C9A8B835
00026,790508780,0, 1561419886544970730,33C8100DA0B6C961A3BC4C5522516DFF294D48A7
