9961,0, 1530205687632726261,F943581035CFBC74AA9B5D6E3D85885D43EAAC89
26,641004825,0,68F4524F4B12AE7F8B778B5A81A3A9A9210CCAF7
26,641004826,0,D8FB061A761DE2B9FC19DA684AEEF016FB3B4EF9
26,641004827,0,1126658C55DFDE5CF7984E5B0124691AF9DD78D2
26,641004828,0,88AC38E411E69B1B646E2CD81FBD962D761F1E85
26,641004829,0,88636A88DFB2FE376253AC1C2E01049C3F25CA0A
26,641004830,0,767C3A17CBE7E50E58A473A5AD787FBD55046D70
26,641004831,0,45884ADCB3DA30864357DA37EF8BD92C2E8F05F2
26,641004832,0,B7E04E07BC0B9BB51FF4CAF212ED35B7DFFB919D
26,641004833,0,AE835CE3479C479AD3280DF11500ECD039D1F16E
26,641004834,0,EF6CA0721A3D2C4F2EEE35A5561367DC05E847DB
26,641004835,0,91FF21046081998DE1D71621D39C4EFDBCEBC099
26,641004836,0,0680CDA6928692C804F38E43789DBA95F55023B0
26,641004837,0,C0F90139ADBC472D9F7A709FDFC2BBA9E8636D84
26,641004838,0,C6249AA77FFAA97F96D6FA6045716E0768389F87
26,641004839,0,064881835F88EF1AE8F6C0F259DBC382BA355701
26,641004840,0,83D0F7AB93BADE09BB8B4E0E2D09A81833435398
26,641004841,0,34F490D781AAA1910AB1D8DF2D7714240F119428
26,641004842,0,7AB33C64F31FDD7F4DE8CDBBF5A318FCB91475CB
26,641004843,0,BF9EE102F700DC41A36DBC6D24B56D15EAA42757
26,641004844,0,3E228610154E14A9DFDEC039DC745FCAA47D6D89
26,641004845,0,279FA2A8B1D2701B9CBC6BC4A76790D93BCB96C0
26,641004846,0,29F6878F680256F5E309A4252C7432F5D60D114E
26,641004847,0,A57AA1B3B994AA3150E83EFE3D19443B702A570B
26,641004848,0,3E22E9B98C318E5C00B4414474B5F7009640315F
26,641004849,0,272C8400072D03B8F89FA5A657430BD13F990C21
26,641004850,0,4A1D1F6909D6878C8F090508CD0EE8A9F9D40101
26,641004851,0,AC9206C68243BB137B5D891BBB71B9E128A3E34B
26,641004852,0,D2FC981E33555520B09FDD1D10441FACCBE9887C
26,641004853,0,5A0F587FD3DCDFC195C14A8E2A7565017118F637
26,641004854,0,97281446D6B4E9B83A7365CA01C915AB07D41796
26,641004855,0,5AB81838038487B02D54748B157399313EFBB008
26,641004856,0,017C1AA405C19A675E1F89C7416E56606CE43ADB
26,641004857,0,FF609105472D1BFB0A4EC0D8898A36A3AC0DAD8C
26,641004858,0,90EF6CAAABE20F3308EC2D4514FC2630564CB635
26,641004859,0,E360459DA8D86558B03FD6A6F80C9686B8E6E1CF
26,641004860,0,9C099BE3EBCD0FA8A9146AF078C7817C1B81F1FE
26,641004861,0,20A74BBCD0E0FC8D1D7909129740B7BFF572631D
26,641004862,0,F37FFF90D1A51B36C7031378B2490C20707C80EA
26,641004863,0,BC335997BC550725CA33639374DD4151F0DC0F8C
26,641004864,0,95CAF8F6AD667F43128BAEE138FF6362035356E5
26,641004865,0,C3FAC94B0B858ED7578B6F91EC16DB8C0B06E9F6
26,641004866,0,AB255B743D1DC1E55ABFC44DA5EF77A4733B5C37
26,641004867,0,966655C5A3537E6757887607EF1FA83BE56E0403
26,641004868,0,53D2E303434EA06FBEB4C6E3DA54557F3C4948C6
26,641004869,0,648FED698AC5312F49F3B9684F800B2F83538570
26,641004870,0,47155BA3459530A9C0CAB925635A6AF95D38470B
26,641004871,0,72548661AF8F629A9CB9C3B9E36B627168966E30
26,641004872,0,6482D796D37F70BEFEF65D738C39F2C2CFE3523F
26,641004873,0,19C6251AF8EAE3CDFB19E568162271BB32B43EC0
26,641004874,0,A359A550B610DC33AAE0C4EC37648D3BD3721589
26,641004875,0,9F66ED6CDF6C4E05F20A4B7F25B5AFD7C5AB270B
26,641004876,0,8A80A4C83D5173595B433ED547896217D96F74BA
26,641004877,0,DAE7F7B674B0845E4AAC13CD1D71A81F453C0137
26,641004878,0,FF238A405488C7650DC66BC1E897B77857CEF725
26,641004879,0,B27FB771B9DD9F37FE4A4B1386D40B0ABEFC803D
26,641004880,0,C06A0DEFC66AD8DA427E0C2C980EFB8C27E8D898
26,641004881,0,E0B6FCFFB1311D0206CA552B7148DBA5B183FD56
26,641004882,0,9B22BBACEB842528EE81854908163C996C73D49A
26,641004883,0,91EB7993DD1F88C93328846C64B0F9AD1ABE32C4
26,641004884,0,F09B01F5D3C4F9E74FD0212EC59F1BC83D9FBEFD
26,641004885,0,E500F9431815B5BA7771BA99CCDE53D66811C255
26,641004886,0,658A3BC24F1EFC0E7B1CD5C7050F852A5A42EEF8
26,641004887,0,EAEE5B35C4DE56D72015BDD982653A6BE4C74472
26,641004888,0,FFF50166DCD7FBED11B8329D96FF9F102711A6E2
26,641004889,0,160A8DA0015A79829E8D7ED18E33143224E7ACE7
26,641004890,0,0811BE618FF231F92D647DA834BD955C87117D1C
26,641004891,0,B89BB49CE36FD2FD63E4FFACA3FA2DE506590062
26,641004892,0,105B5A5B28F81093D7F780042DDC2B9034426B11
26,641004893,0,7E30FE2DA2E9E10B3A464E2FFA1E59A2947AEECD
26,641004894,0,A6C7C4DC4522088CD7821FB5DB4BD425CF9A5B4C
26,641004895,0,29468EA9DDB9601E2D6058958F3642120B0F9D9A
26,641004896,0,7B00920917FBEF60D6FDEEF963549B9A0CBE5081
26,641004897,0,020361BD9AA2C72771FF5B9A6173EBE263D3BFAB
26,641004898,0,76A4166F6E6AFDDC87584749CF7416BB6C6CA827
26,641004899,0,32B592D5F83A9D80DD6F5A27383C52501CEB4590
26,641004900,0,3423D389931FEB6368C0E4450A4292C96F881CD4
26,641004901,0,8ADA36654F6C87BBCA21EBC90BF819FC2D8CF22F
26,641004902,0,E0D57636FA2415A7AB8CD98A507AABBF2D0F94B4
26,641004903,0,28A8D3F547501D05BA49309A6551FE29CFE6C637
26,641004904,0,8E6232CD5E11583888C32F79083764C581B21C87
26,641004905,0,B8B90A474ABC24D4D6D6F39620E7515F324B2517
26,641004906,0,4297F18C1AFFA7802521377FD7B78807A97D76E0
26,641004907,0,8D8B28BD23C88E613D090F1E5E1E920F1ECFBFBD
26,641004908,0,503C55BE70F8B15495AE3A97FF987473BFB7B9D4
26,641004909,0,B14B7053819F0063DB46571FED4F42666EAD4FD1
26,641004910,0,D9FFA2D6838BD24913AE24729AB1A75E28B5E502
26,641004911,0,BBB9CEBE6B742C57969156B02332132DBE921657
26,641004912,0,0569B3EC73199E8D43DD4CFDE49D92A16DFAD312
26,641004913,0,0985FA0A9D9D2CC07C6A8EDD96F9B852794D288E
26,641004914,0,CCBE0085C80331DA6843D4D9946A5FF121BD080E
26,641004915,0,7208BEEE53D11D8EA9B5C6EEE18EC7D6F6D4EBE1
26,641004916,0,D39C0D1E755CBA7C7F567E9FA8A430A596DF96C8
26,641004917,0,8E3905D91592A20CD3A949C561B98BE4391D7D40
26,641004918,0,4AB5A731278577C0172D1696139D361A5A008F70
26,641004919,0,736175872B80B239036C86EDAC3C9580C820813D
26,641004920,0,AAD6BFE35311DC95A0037D4BAEF2B9CB179CB4F1
26,641004921,0,E8EBCD2C5A30FC05646CFBC310F6BAA222A33ECC
26,641004922,0,5A2AD4549E8B277F4278D85DAB7D613A0F18897C
26,641004923,0,AD1303D66C415762A5332DB79235020B33F096E4
26,641004924,0,00E0EDB26BBF44950F259BE2E5AD5CF7436ADEA4
26,641004925,0,14D7D815EF84166A10FA5C3328B560714BA942E5
26,641004926,0,4448D037C19B42DBF8011397C09437D827FE0CCE
26,641004927,0,9CBF8F5B8E2F0AA78E53B979D6B08D8A8A3C993C
26,641004928,0,487BCE119409137901CC9CA2A7256D5DDAE08927
26,641004929,0,0BBBD7243D92DCE63277379366FD8FBE36D9ADAB
26,641004930,0,52FCC47C0CBA9F3D40C266962F61C1D1200B9ECE
26,641004931,0,DE5E45D8747248398E1FB7FB2107D7C25F5EBC93
26,641004932,0,ABD0AF73EB97065428A3166979C8CD492AF74838
26,641004933,0,8F92ADBBF73572827F376BC2120247BAEE07330A
26,641004934,0,D2D57B3B0760094C9E6A4412E4E16A918096F8EF
26,641004935,0,F75417DCA3D3E466FEB73CE52F54E66A7F5D5690
26,641004936,0,FA20B79A6C349F174D5B6F8E817873E0ACF6E514
26,641004937,0,5920DFE8A09B8ED99EA2F406B0482CA75520F90C
26,641004938,0,31866DF656839C30226FF87CB53ECC005A03CA30
26,641004939,0,69AA31165AEF350D52EC4ABEA4F13E99DEEB24D3
26,641004940,0,D0A80715464D81042D8FB36F3781EA51E9D68519
26,641004941,0,275EA069C442A4F7D72E8C529F5ED314E75C210E
26,641004942,0,3C71073E103DAFD84563CC61D37B6245CC55A664
26,641004943,0,E77FD527C9C089DBD6EE0100DB8DDE809DC54915
26,641004944,0,6CCDEB069ACC05EC5D780B2D048A597B03743AD1
26,641004945,0,F338DFCD963999CE0667D469CDE4848C17CA67BA
26,641004946,0,05B106B35B2264848C33A057AF028D42F25AB905
26,641004947,0,EBD27EE51993EC1A67C25C831FB7E07C700EDF4D
26,641004948,0,B4529A73B3994070FBBF99FC82F2829B5F0DB53D
26,641004949,0,59C2AFC7F4AE03A7D1D9F2341A568FB9FB9C3594
26,641004950,0,BF74EF95590243EC381D49D0FE3A2C64B4B9CE91
26,641004951,0,5BBF056CEBE2363629C2F51A91E98594BF9E23B0
26,641004952,0,062F45AE49E9CB5F147CA1EA8F061A627E79D179
26,641004953,0,A07863C17315A1144EDDB3564BC5E2F48361B10E
26,641004954,0,E682ADE33583FF98D0EB63EFDCE11858D9EE3552
26,641004955,0,A71C0BA1E49F244B45B3EF93B04138C5F9BFC30C
26,641004956,0,9863ABFAB7290863EC4F6FE3F9CE773F7E07A1DD
26,641004957,0,F11A4A020B477D7A4D544C4982324AB8656552F4
26,641004958,0,082F0292C3FEAADF5EE7AEC635D103715F0BCCBB
26,641004959,0,80350ED39C0CA8DD2DE827B8CFF276107E30C6C9
26,641004960,0,9FC44F346E0B1130C3967180A1164230D97E67F3
26,641004961,0,B9B5898841AD58E22FC7A0287AF14C3BF019A045
26,641004962,0,6E0B2FF39B1D063DA60F369EC793AA3D9DD40A7B
26,641004963,0,C152A6E9C810B7D2100B9D92A693550513A83C36
26,641004964,0,BF716D43B92EA04667FB278D660B50562D73F4F3
26,641004965,0,EF6A95831D5D5A17E48CE4475B7A22BAECE9BB24
26,641004966,0,F590FD456C18C78797C521D11B735CE3C21619E9
26,641004967,0,E68E4E1CB718ABDA0230F239E6C5F7A9AD1512AC
26,641004968,0,63E63A921C350F7D16321330946F83490D46E95C
26,641004969,0,E45203DD8F5CAD47C0362A28498304B33102988E
26,641004970,0,306F1B1E1D8311D4821E3E0BEA7D30F2B1D2D0A8
26,641004971,0,69FB0C41C02ABB423B1D9B897C0201254F9D11C6
26,641004972,0,2825E04A620B690845291BAFEC252AB7F236DAC0
26,641004973,0,3C353D817A2C8D93EC0179802EE647F069B44F20
26,641004974,0,E76AE1A5119A1BEE03A95EB9FF66586F7C2BCC4B
26,641004975,0,4CEE6E0BFDF98245FA5672E44AD5134B790B2ABF
26,641004976,0,75D32DF074705F94F951C0CE25A7214F22FE985F
26,641004977,0,E84702584C926CCAED495F0AE487C3B7C3658499
26,641004978,0,72D0CC05F2EE9A6349B61786DF9702D4E2E99297
26,641004979,0,4A15282AF43E5EF7B17FDFB90D4E85D41E97C74B
26,641004980,0,6454A803EB5AE9E44D1A7FBB744F8F3C330674C1
26,641004981,0,BF954C10C563E491F9F776DF734BFA3E7F6184ED
26,641004982,0,37743DDA41AFEF581B0CF67FEC600693AA2D6796
26,641004983,0,DEFB2D5E552DFF048D9851CFB7928C7CE63455BC
26,641004984,0,C15BDDEC7A73A3A5221A2327BDE8F2BF595BCDC4
26,641004985,0,075968457B5E220946F1B86821FB5515BD0E1A59
26,641004986,0,59E87B5ECACD52683ABE07524C5DD3B93E0205E6
26,641004987,0,1A74F28FF804E074D95A33441D843BF039A65671
26,641004988,0,584650EE60F90BBB9A8DC1E76DE91062E7009B31
26,641004989,0,1B6577580A80A4908C4BBC0700B5BE9AC36C14C2
26,641004990,0,9134A77DA0848E218509E0488114AD8A83099DBD
26,641004991,0,FF965217DA363A6676742B065DC340FB40C3E3E6
26,641004992,0,B8D6447E4BEF03F5581B70FE6CAEEF7193C6AD4B
26,641004993,0,E68AE79EBE16AAF1531A88F6E088E22C268C91D7
26,641004994,0,193370A89295C7E7F49BED1A6B02D0F5F60FCBE6
26,641004995,0,D8579D63DB74E04182AEC6AD38EE28D5E5F6BF95
26,641004996,0,D688C6C490FA5F0710E466A23C4DFBEA74BB7F9D
26,641004997,0,39CE640061616D63831F2A3470DBECFA6EBDB721
26,641004998,0,A8743CFF53864266833C7FC35DCDC9715C3BB8BB
26,641004999,0,D4A364137241B079DC167E96A2FDCEEFBB5377EF
26,641005000,0,212D3CD32834AADBCD9359492D3DE32BBCAAA33E
26,641005001,0,B30990B2DF9A4A7E260680C9943231D93DD7B76B
26,641005002,0,5B745EFC37F16AA87854E24041493920F840479A
26,641005003,0,1C58FA67474B40DF42E1EE4643DE3345D6697148
26,641005004,0,23468F2D936D818AE037CF78910F2C0E5AAD4856
26,641005005,0,ED6A93A572A7DFDCA392C3B419FE4D61346C8143
26,641005006,0,6A71E3FD0FDD8FC3BBB951E2AA3513CF90887081
26,641005007,0,37FE2D4C0B8726A42D365EDA4E41D32DB79A22EE
26,641005008,0,30449A47A3F7D0949F97830BCDDFC2381F32867C
26,641005009,0,8D3E6195BD3527435DF7EBCC0B4BE56D70B85319
26,641005010,0,7F465E4056183A94F419306A999601566401DDD2
26,641005011,0,59DAEE561D140DC4E0D4BAE99FC24FFD47B54DB9
26,641005012,0,89C71075B588AAA4048CBC0596D61A1D68A0330A
26,641005013,0,974AC9A05BC917D34A9DD0A34C81064EE7D784C2
26,641005014,0,AA74C466CCA0B8F6EFAE4F2D785CBBD35286DE0D
26,641005015,0,661ECC5C73B95BE99340809749E3D4E57B8650C9
26,641005016,0,7173B50583023061E50BB7BA682B7BA2F3ADECD0
26,641005017,0,0BCEF9A0397D693B9B2300275BF3A8EA1C18E436
26,641005018,0,4AD605C2269C48D76F12735E212F1CA30D59A2BC
26,641005019,0,0D848738149F6D4BD1E546E17C5DA211FD7CFB2D
26,641005020,0,64556E94856313BBE86C2C09563E085B21A68D32
26,641005021,0,BF17F8AF565706117F84BE424DEF0785D55E12F0
26,641005022,0,1469080E83CA60548A7D92EDA9B50363AC501EA0
26,641005023,0,83964CC197BE65CDA445891F0253F8DB5343A228
26,641005024,0,A439B5202AE2C409827C7CEFCAC3ACB9A62810F2
26,641005025,0,2AD711AE35A33E88402A9D967891027473646C06
26,641005026,0,BDE243905B14A37E238839971E256F5844CB5075
26,641005027,0,04E9AA78626DF18B347B4F2F4FC6B38148418F2C
26,641005028,0,CE12D7F53A09BB168094EA8A6E2E6D7DCD877D67
26,641005029,0,A79544796001F226565DB7F95CE384AE89F40D59
26,641005030,0,B76E36CD87C146BAB078D4DBF7D07B09A58C3D52
26,641005031,0,ECFE15AD0BDF0007928E002DBB912BDA6D83D779
26,641005032,0,429F9662F80F62DC605551FD1FEF04B27FB7F8DA
26,641005033,0,C6BE9498D1BEDCA14694EDB87B67A887FF7565A3
26,641005034,0,8A59B9E679C051BE9BE1CBA08FDC32021E493957
26,641005035,0,6BC632179422B9989A3E4941DE23D2C541D36380
26,641005036,0,83911F19DD8A5CFED028D3C3EA279027D4B10C0D
26,641005037,0,92DA5E5B74756ED755F7FC6CDF5BC95CB19D44DD
26,641005038,0,E92A7DF7B006264F0C5040466591B62AC3A91E4A
26,641005039,0,DF043D6A55471776487A3CC7978C33E90156E32E
26,641005040,0,CBAFCAB3B1FDCF2E9C49A5CBD51E75E183C68E6F
26,641005041,0,29FD9B8174F6D1213F678C80630254EE9A018218
26,641005042,0,0019CA2CD273CCF90C6E751ADE74640F558BBE04
26,641005043,0,DAD6EEC96814CF16EEF1EC5124107CE6880FF267
26,641005044,0,26A1E33250ACA9F295A969D6E06A07B101B4D7EE
26,641005045,0,949A4D91BCA9AC2734BF7BBB7D3E2C034E0A21D4
26,641005046,0,8DC9CD9C13302B8001A74E052F925D162C89913D
26,641005047,0,CC70B44EF8DE3285CF3A11A7A39FBC9FEB6483E7
26,641005048,0,707DEE739AD3D78112BCC692713A756867C0AF2B
26,641005049,0,4FFE871F53C4416C0FF8ADCA727A36EA7E876AAF
26,641005050,0,B8F713FB90C626EC93E95DCBD51B651A1D59B84F
26,641005051,0,FFE99D97946BEBE4FC8069D2456EA6FCB5009CC8
26,641005052,0,64FCAC2EAE6EAF7484262DEF8B2099455D312DB8
26,641005053,0,53C0A989B934368F64C2C99D55FB0EBFBC7F2A48
26,641005054,0,D0FF2DD86B2CE5C91F41D12EC77D678707D64B26
26,641005055,0,5E3D6BA21C6FFF3FA31ACC7C8AF9D6F0A17C6977
26,641005056,0,E20A052D94BEEC1BC7A53E224A4857FFFE8D20BC
26,641005057,0,728138F5ABBC7E69E4C4488B80597F81EB86515B
26,641005058,0,9790C0E7542F85079DD724C7D3217C62AB2FD5E9
26,641005059,0,06E2A767EAF76FB1F80EA9F6FBC1D7659262C92A
26,641005060,0,C308DD70AEADA9B9DB3DA9F5FD2D59C2E9871279
26,641005061,0,994E46BAD9AA15E38034C582A22D299B832D1F84
26,641005062,0,BBA06954E8E0A8667FD8606640D86E8E51E9C7BA
26,641005063,0,6DFA7AB5B0329A3381E6BB16399D6B45CEEBB5C8
26,641005064,0,F991E3FD83F6300BA8CD6D46D24D2B2BE6EB9F29
26,641005065,0,3CBD6BAFD064905C03814EDFB09A40EBAD187EF6
26,641005066,0,26BC38876B0EC47277CC64AB2D7A3D65B2D69CFD
26,641005067,0,2EADACBC57C9707041816CAC78592C54EC7BC6CE
26,641005068,0,6EFB279741DF633AB25ADE4F1914BD4726496A75
26,641005069,0,38123F81236A37E7E4F520E97B835D98BFD31350
26,641005070,0,14BDE5C641968359D53A4B554D06AE80C8814B4E
26,641005071,0,520D16761EE774F967778FF0C97FBA2836552204
26,641005072,0,172054D5F7F14FD6C3168BDF185D8CAD39E594B5
26,641005073,0,C466A056AE6169CECDEFB859938D6DB6F7771F91
26,641005074,0,72B3E394F80B79E326EB6DC3CDCE46E77218B28E
26,641005075,0,8267ADD941475D10DF1EFFCE4F51ED1402E627AE
26,641005076,0,7CAC96404C6C415C75D4DCC217BCF03B0D27706E
26,641005077,0,B8E451A92058035E5F93774262CF56F3B14F18FB
26,641005078,0,E2A756EF88357F65B0B2143C4C43AA50533098D9
26,641005079,0,F9884E96DC6CD046D9F18928A70EA2BBCA591B45
26,641005080,0,DE85845B320DA236422E7D8674A0C70570F7EEB5
26,641005081,0,14B5CAF14276DC67437B20093DA8355C2387D51C
26,641005082,0,418A8F4D38B91771E1D1242ED134F7A85B677970
26,641005083,0,6E366202AD6E6D4412FA464D63E897122A058B06
26,641005084,0,2F007874FF41C54DD53E6D3B298AEFC608CAE803
26,641005085,0,7064181BB54A3A6E459CD7242EE97BDBA4A6CF7F
26,641005086,0,53BC7621CB1DC3E12D281559473A1328F3A422B3
26,641005087,0,6F613AB5DC2773415F14F46FBEA66FA54DFF3406
26,641005088,0,4D293D942FB0EC1835C8E93CC0620F927139B511
26,641005089,0,482629CD388148256C93D29ED99F7F889DFDE18D
26,641005090,0,0E4E7C031DA31464FCCBDEB4252BE1C7F107B4E1
26,641005091,0,BC1AF7191AD9B12AE38E7CB8FA9AE2D65B6B3B9A
26,641005092,0,3465D11ED20FDBEB164300517F362FA23095C0EE
26,641005093,0,264F7D19583C1DFA4BF0AEB0823B1B2A424C2437
26,641005094,0,860618E5638C6BE0622DE9202D12B8522CC0CFAA
26,641005095,0,1DC95A1B82D8F60C0C0D4A748E0FBAEB9E6D1756
26,641005096,0,CF5B69F90022C552FFF79A6B245F8CAAA80E0C1E
26,641005097,0,AE084A4CEFD71D8FCB3252746DF5A2E764DA647E
26,641005098,0,BE26AE79CFE99A4A1CFB2349A08E8C4ED55B1A5D
26,641005099,0,FBB203F73E9498C413E6002454E631031EDBBC6B
26,641005100,0,F24684DBDB788BC27FED5FD13EA1E0190A0F32F1
26,641005101,0,F5B120C0354C979A86152A8B8577D9CA6A889A7B
26,641005102,0,822BB3B6217267B9F34B8D64C81072C9FEB80AC6
26,641005103,0,12420DE529B20A974EC0D03046C00F0F77412A47
26,641005104,0,9452F492F88A00460A999822131BA2E05F7CB1C7
26,641005105,0,84E8BB26D2957CA0F692F73A5AC496E7AFCC27C0
26,641005106,0,695D9E231D199D6C8B752297A132966AC9D4FD41
26,641005107,0,EA0C34E90CF5CCB831C24B12C1FDD7E98E196026
26,641005108,0,E2326BFC0059132B1FAA1045778744FDCB83A696
26,641005109,0,51B93B62137BC3DD3CC167BA09335EA8214EE017
26,641005110,0,7C2A6BAE879B0909603D8B0D0A4D0E6D4D9FDEE3
26,641005111,0,E96B2E7955B54D09A1C551A0737AAE6465F35D20
26,641005112,0,6DB2A80C50D9BA674A4AAF0DF36E57DFC3C7344E
26,641005113,0,6FA18D20FCB5A6978DA21C13E1AB9E4436754581
26,641005114,0,517EFFA1DCBD44DC519D1040400BE9CA98A12699
26,641005115,0,180110BF0176BD3D843F5B4C68041E137A2C6025
26,641005116,0,2523841B5B69A3E342EC86814E0755489260E8C4
26,641005117,0,0E37817D9251D508A72E8E3C7EAD4D69573F40ED
26,641005118,0,3EE83FD58FEB95A69C8697CF21291426427ABD13
26,641005119,0,138F53A1E2EF6719D985893180D2974A46866E36
26,641005120,0,C72A73D94EC9656C17700CB425F2CB92FA82B951
26,641005121,0,4A808BD915D6C7D3316288FA47212D605D84E721
26,641005122,0,AEB77B5D971D289F5845A53FE95843CD0CBA42F6
26,641005123,0,743698D0568C884393A84236FA7245B5198804DD
26,641005124,0,BC2B463844999FFCF59D596C1B67BE29236B871C
26,641005125,0,9897E0E66E8CD830798BBACDEBCE3D65B6524F47
26,641005126,0,63F2B68BDD98407586E549367A594C97309D345F
26,641005127,0,711A35E0F70112124BB89D329EBD3113FC09F795
26,641005128,0,E6E6C649905E307F08B59AEAA85B674CC370E574
26,641005129,0,E65D732AAA3723D02849CA5D752F1490A3F8D256
26,641005130,0,4C997365EF4A328BAD8F9F30F9234090BD2EEEBC
26,641005131,0,97A56002BDA4773E4F0B812AB46F8D0666BDF004
26,641005132,0,1B17978B9471FD41F1A74797012A4CD2B32B4925
26,641005133,0,6F0FC10824264A64B976BBE8CCBA59CEBA05E593
26,641005134,0,6D6DA557CD7374FC51345A7538503AA6F39E477E
26,641005135,0,66AFD0132D5DC18F68EABC34CA2E776C623EFD54
26,641005136,0,A78BF300B7AAABAE9782427B39A2BD345BF26357
26,641005137,0,8DD9DCC8C8AEBE52D792B88695C556B9DAF62C03
26,641005138,0,2EADF35AD1F647D51F3A133D6A29DE44F3CC85E3
26,641005139,0,14B8E2A6AFCF7743F38A58CF91B99CE07655BCF6
26,641005140,0,FF81FCE134CFA0202745720AF415DB0BAE8A9F59
26,641005141,0,3049054E3A7BAE7A287DFC92494C2FEBE7D397A1
26,641005142,0,E080AC4423D6D385B98AFEEAA2C3A3B8DC509A97
26,641005143,0,9352F2D866EB056AADCC9AC8D41AC04433B6323D
26,641005144,0,6101B5407195A959D3C792BC24366B684A15B0FD
26,641005145,0,D678DC819FA81E0C4A882C44E64B92ABEC596FB2
26,641005146,0,DE2C6398EA00034165CEC4351A8EA6585E651ABD
26,641005147,0,C3373F7017CBD20B9EFEA66050D16573163A454C
26,641005148,0,79B3CF8F1F2070DE88ED647CC24D6EF7843CBDDC
26,641005149,0,542E942B0602EE5E14AA4D7D29E5059603A71DC5
26,641005150,0,08DB1BC74DC4E2E166093D5AD1CF62595BC85B18
26,641005151,0,711F30F0DC36DEA886CDE52828602F117F330485
26,641005152,0,A2E21DCD31AAC0C231FB7B0D322F3CC24A29D85C
26,641005153,0,9DF2C93F0D438F7A4909171DBB22BAC92D147682
26,641005154,0,934402125EFF099EFE37DC48378249B60628F3BC
26,641005155,0,C4A97104BF212B5859B67ED3D7BDC06296CD2DD8
26,641005156,0,80A89DF21BCCE89874457AC2E6FA8A1DF6B7EA5D
26,641005157,0,E44FC4B3F15B6F48ACCA264B4819F9BD7FB01765
26,641005158,0,89CC1EEAE9532054C94CE176B39C29C2FEF9D354
26,641005159,0,6DACC26CAEF943FC2EDC12082D46F3127AAA19DE
26,641005160,0,F835D077DC4D9B84966E4D0D79F77F6391C366F7
26,641005161,0,844961329E22D7DC339DC35EF58FD0DF62F69982
26,641005162,0,890E69AD4063F3D831257574B14EA0F8D215DDDF
26,641005163,0,7FD23C2A97E477076CE02BA2A5BD795BAF1D1EC9
26,641005164,0,2E368629478B503169A0CC7DCDD2FE73B811B05C
26,641005165,0,1BE66312814463C4BFEA657108462C3B10083002
26,641005166,0,490D4B9F9D41DDF7DC0531B725897613D7114CB5
26,641005167,0,99FFF142CEBE261F0CD4860075E97880B98A9518
26,641005168,0,C5FE8045E86D5F061324EEA1905C5C34AFDC957A
26,641005169,0,C15EDDDA81178BFB9222AFE2FEF389093AF960E1
26,641005170,0,333B807464B71A127DA251A4F6820E70F51DDE34
26,641005171,0,F629E0E14C43F1AFC2EA7B56C87570D22C3569A5
26,641005172,0,2B39B7C08C48909CE8EE45AAE12E2B6DB26719C2
26,641005173,0,F505590D7884D2E614536EA5DCD292D8365BEC79
26,641005174,0,3B3231FCCBCB9C2DD69F47B15031B1546A1B999C
26,641005175,0,AB691432BAA2713874D01D49F97FC8BEECCE7E24
26,641005176,0,56E4D7C3A05CC6131EE0FA1C87B6678639D6CFE6
26,641005177,0,5ECEB2C35041AAE365A68C01ADBD6F6C6C592926
26,641005178,0,E2C34B8C528AFBE0DA768BF7FD45ECAE29E41D65
26,641005179,0,56C2AA4B939836A5D3D4C5630E9C2A31D32C6B21
26,641005180,0,2F089BF7D24A94458B4B99F79C0E3F787303E224
26,641005181,0,D62444CBCEA78F1422FED8D03E0D5A0D9800B62E
26,641005182,0,7FFCA3EC464575139A76E69BD0A7004A309555DE
26,641005183,0,3CA05EDE52CE97A9937748FBB0FF8AC462967755
26,641005184,0,56ECE370CF51558A7C6A4E4C70EB09B06792C729
26,641005185,0,5DA5410DC2125041C95626E7BEC19910EC71D29D
26,641005186,0,16563FE53B37D30F2381468F217E681EC683435B
26,641005187,0,89C212F2121A15527A482EA72AAA6B728EEBFEE0
26,641005188,0,E22E942C7FC09B95969F28CFA7C2001709D0F032
26,641005189,0,9FADA2674BBDCADAC909C0A7EE8DF6AD34348D5B
26,641005190,0,E91123A985C54AD24B0E2A61BD5B4C4C78792BB7
26,641005191,0,C27FEB4972CA21B54C34257010AB9116E9B628F9
26,641005192,0,20730C6D81189B7E27AEAB88A6DF623A767E1DE1
26,641005193,0,A2E4C380E3A270D927456B25C02210777D29FC84
26,641005194,0,B0D34170662887206FA42165A68660A8FBD6A510
26,641005195,0,5B16FF572D3C00D413DFCFA6E7A2B91063F409AE
26,641005196,0,E66B1362803EF84F174B610DCD693DEC778F5809
26,641005197,0,F80B016F649F30BFD4FE21C3E44453859F92FC6B
26,641005198,0,F664D32CF7EC37BE8207ABBE703282A1427E25DF
26,641005199,0,EDEE1FA57042367CC8E2219A40E4948AABFA6584
26,641005200,0,CD7593817F1624A403B2EDBCD657F26633943CD4
26,641005201,0,CF9C048D7D661CCAFDC6CF2DD81F8A0761006AD0
26,641005202,0,33E3C4FC4BD5ED273C6A6D86339787CAF8773524
26,641005203,0,5B5413FE49EB672079CAEA0A813C78F3F77D38BC
26,641005204,0,AD3AF29DA62CEF3D6F72C3432026EA54970C3823
26,641005205,0,0778F47DAA71C47B426D5115173A1A3001DCC6B3
26,641005206,0,FE6699514F70B98F9B2D6F04113C50134A61A106
